datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,전일_출력제한량,출력제한_변화율,전일_태양광,전일_풍력,출력비율,예측출력제한량
2022-09-08 14:00:00,26.525,0.0,4.875,57.25,0.95,3.105,223.78,37.86,595049.0,5.7,1,0.4500000000000002,-220.675,14.0,-31201.0,16540.666666666628,1,0.0,57000000.00000001,234.39,37.69,0.0217856596767368,5.7769747
2022-09-08 15:00:00,26.825,0.0,4.725,55.75,0.975,2.765,178.89,28.92,607993.0,3.9,1,-0.1500000000000003,-176.125,15.0,12944.0,1771.0,1,5.7,-0.3157894681440444,223.78,37.86,0.0187671430543442,4.313267
2022-09-09 12:00:00,25.8,0.0,4.575,66.0,0.8,2.475,131.05,46.55,531160.0,6.5,1,0.1000000000000005,-128.57500000000002,12.0,-11565.0,363.33333333337214,1,0.0,65000000.0,190.79,46.46,0.0365990990784914,6.5700226
2022-09-10 10:00:00,25.375,0.0,4.225,77.5,0.45,1.015,108.19,54.74,538785.0,0.3,1,0.7999999999999998,-107.175,10.0,-16859.0,14230.333333333372,0,0.0,3000000.0,78.41,71.24,0.0018412815308161,-4.1480775
2022-09-10 11:00:00,25.4,0.0,4.525,76.5,0.375,1.545,90.11,50.13,515890.0,28.4,1,0.3000000000000007,-88.565,11.0,-22895.0,20883.0,0,0.3,93.66663544445484,108.19,54.74,0.2025099827420778,36.26783
2022-09-10 12:00:00,26.075,0.0,4.325,75.75,0.275,1.24,92.54,53.92,543817.0,24.1,1,-0.2000000000000001,-91.3,12.0,27927.0,-10986.333333333372,0,28.4,-0.1514084501710969,90.11,50.13,0.1645500476822681,23.990469
2022-09-10 13:00:00,25.9,0.0,4.25,77.5,0.35,2.075,121.72,54.1,539482.0,16.7,1,-0.0750000000000001,-119.645,13.0,-4335.0,-6419.0,0,24.1,-0.307053940634631,92.54,53.92,0.0949835058042409,10.692093
2022-09-10 14:00:00,27.6,0.0,4.725,73.5,0.675,2.455,108.85,51.8,514765.0,50.3,1,0.4749999999999996,-106.395,14.0,-24717.0,17923.0,1,16.7,2.0119760358564305,121.72,54.1,0.3131030187904743,60.514965
2022-09-10 15:00:00,26.65,0.0,4.7,78.0,0.575,1.89,85.2,45.26,537117.0,53.8,1,-0.0249999999999994,-83.31,15.0,22352.0,-6662.333333333372,0,50.3,0.0695825048318439,108.85,51.8,0.4123869382091162,76.06056
2022-09-10 16:00:00,26.025,0.0,3.85,80.25,0.45,1.08,45.29,58.68,567850.0,24.8,1,-0.8500000000000001,-44.21,16.0,30733.0,-27939.33333333337,0,53.8,-0.5390334562471497,85.2,45.26,0.2385303450624888,37.128265
2022-09-18 10:00:00,28.525,0.0,4.85,72.25,0.875,1.485,184.85,85.53,605851.0,0.5,1,-0.375,-183.365,10.0,6929.0,-4529.333333333372,0,0.0,5000000.0,151.58,95.69,0.0018492492041388,0.5140521
2022-09-18 11:00:00,28.8,0.0,5.3,71.25,0.975,2.235,219.05,42.1,616659.0,20.8,1,0.4500000000000002,-216.815,11.0,10808.0,-9515.0,1,0.5,40.59999188000163,184.85,85.53,0.0796477120123883,19.662586
2022-09-18 12:00:00,29.25,0.0,5.625,69.5,0.95,2.85,226.8,24.57,606371.0,63.3,1,0.3250000000000002,-223.95,12.0,-10288.0,3256.0,1,20.8,2.0432692209458208,219.05,42.1,0.2518200261559374,62.530773
2022-09-18 13:00:00,29.65,0.0,6.9,68.5,1.0,2.87,166.31,88.59,618143.0,74.2,1,1.2750000000000004,-163.44,13.0,11772.0,-4418.666666666628,1,63.3,0.1721958923030081,226.8,24.57,0.2910945467669303,70.48231
2022-09-18 14:00:00,29.325,0.0,4.55,69.75,0.7,2.28,114.11,158.16,675184.0,25.1,1,-2.3500000000000005,-111.83,14.0,57041.0,-41951.33333333337,1,74.2,-0.661725066493632,166.31,88.59,0.0921879016813501,17.921175
2022-09-18 15:00:00,29.375,0.0,5.875,69.0,0.35,1.78,80.73,155.15,718912.0,1.2,1,1.3250000000000002,-78.95,15.0,43728.0,-48165.66666666663,0,25.1,-0.9521912312661704,114.11,158.16,0.0050873325398137,2.910772
2022-09-19 12:00:00,26.7,0.0,9.1,72.0,0.875,2.4,203.28,143.64,703259.0,14.0,1,0.9749999999999996,-200.88,12.0,-12737.0,9247.666666666628,1,0.0,140000000.0,177.8,189.06,0.0403551250892554,15.415199
2022-09-19 13:00:00,27.875,0.0,7.475,66.0,0.85,2.4,215.81,133.28,681612.0,65.7,1,-1.625,-213.41,13.0,-21647.0,18677.0,1,14.0,3.692857116479592,203.28,143.64,0.1882036150596683,58.209503
2022-09-19 14:00:00,27.8,0.0,7.525,66.0,0.925,2.635,198.73,148.79,682953.0,64.0,1,0.0500000000000007,-196.095,14.0,1341.0,6321.666666666628,1,65.7,-0.025875190219368,215.81,133.28,0.184162062562108,58.829945
2022-09-19 15:00:00,27.9,0.0,6.9,65.5,0.9,2.26,152.29,175.84,702266.0,36.1,1,-0.625,-150.03,15.0,19313.0,-13322.333333333372,1,64.0,-0.4359374993188477,198.73,148.79,0.1100173711303393,33.273335
2022-09-24 09:00:00,21.025,0.0,4.175,59.5,1.0,1.365,180.98,72.31,533432.0,6.5,1,0.9749999999999996,-179.61499999999998,9.0,-26841.0,17501.666666666628,0,0.0,65000000.0,113.82,145.39,0.0256622843279788,7.1453147
2022-09-24 10:00:00,21.375,0.0,5.075,57.25,0.975,2.085,216.18,22.26,513331.0,94.2,1,0.9000000000000004,-214.095,10.0,-20101.0,22347.666666666628,1,6.5,13.49230748473373,180.98,72.31,0.3950679414548448,94.55129
2022-09-24 11:00:00,21.875,0.0,4.325,54.75,0.875,2.16,246.72,10.13,499099.0,125.2,1,-0.75,-244.56,11.0,-14232.0,16188.333333333314,1,94.2,0.3290870484829225,216.18,22.26,0.4874440332927996,111.46696
2022-09-24 12:00:00,22.1,0.0,5.15,55.5,1.0,2.925,261.53,9.01,472428.0,133.2,1,0.8250000000000002,-258.605,12.0,-26671.0,22524.66666666669,1,125.2,0.0638977635272381,246.72,10.13,0.4923486358792235,123.08549
2022-09-24 13:00:00,22.525,0.0,5.55,55.0,1.0,3.06,249.87,6.9,460430.0,133.2,1,0.3999999999999994,-246.81,13.0,-11998.0,16889.0,1,133.2,0.0,261.53,9.01,0.518752190474451,134.3396
2022-09-24 14:00:00,22.875,0.0,5.1,53.0,1.0,2.98,190.94,26.18,472061.0,133.2,1,-0.4500000000000002,-187.96,14.0,11631.0,-3754.666666666686,1,133.2,0.0,249.87,6.9,0.6134856297837668,149.1198
2022-09-24 15:00:00,22.45,0.0,4.35,52.25,0.7,1.885,89.94,45.34,528721.0,64.0,1,-0.75,-88.05499999999999,15.0,56660.0,-41650.333333333314,0,133.2,-0.5195195191294898,190.94,26.18,0.4730928441210136,106.101135
2022-10-05 10:00:00,20.2,0.0,4.725,65.25,0.65,1.47,213.12,30.74,592792.0,55.3,1,0.25,-211.65,10.0,-31284.0,13030.666666666628,0,0.0,553000000.0,145.75,131.78,0.2267694577926804,59.496307
2022-10-05 11:00:00,21.15,0.0,4.5,63.25,0.95,2.47,239.43,18.88,549902.0,125.7,1,-0.2249999999999996,-236.96,11.0,-42890.0,39021.33333333337,1,55.3,1.2730560555640942,213.12,30.74,0.4866245981624309,111.28298
2022-10-05 12:00:00,21.125,0.0,4.75,62.75,0.975,2.68,241.36,13.56,526476.0,121.7,1,0.25,-238.68,12.0,-23426.0,29914.0,1,125.7,-0.0318217979062674,239.43,18.88,0.4774046757895007,119.93906
2022-10-05 13:00:00,21.05,0.0,4.725,61.175,0.85,2.785,196.28,63.3,515333.0,124.0,1,-0.0250000000000003,-193.495,13.0,-11143.0,15237.333333333372,1,121.7,0.0188989317839778,241.36,13.56,0.4776947374691059,118.692024
2022-10-05 14:00:00,20.95,0.0,4.925,61.75,0.95,2.26,179.5,92.48,570383.0,44.3,1,0.2000000000000001,-177.24,14.0,55050.0,-32985.66666666663,1,124.0,-0.6427419349655308,196.28,63.3,0.1628796234418414,39.849113
2022-10-07 04:00:00,15.825,0.0,4.975,77.5,0.0,0.0,0.02,168.65,518308.0,17.0,1,0.0999999999999996,-0.02,4.0,-8149.0,12317.0,0,0.0,170000000.0,0.0,192.56,0.1007885219062141,21.973345
2022-10-07 05:00:00,15.325,0.133,4.675,78.25,0.0,0.0,0.05,175.06,515777.0,23.4,1,-0.2999999999999998,-0.05,5.0,-2531.0,4403.666666666686,0,17.0,0.3764705860207611,0.02,168.65,0.1336302894559817,25.58143
2022-10-07 13:00:00,19.375,0.0,6.35,56.5,0.425,2.295,251.75,21.81,511051.0,95.8,1,1.0749999999999993,-249.455,13.0,-116089.0,87197.66666666663,1,0.0,958000000.0,215.5,49.23,0.3501973971522892,89.81127
2022-10-07 14:00:00,19.475,0.0,5.325,53.0,0.95,2.665,226.78,48.37,492982.0,111.4,1,-1.0249999999999997,-224.115,14.0,-18069.0,50742.33333333337,1,95.8,0.1628392482642597,251.75,21.81,0.4048700707232891,105.64045
2022-10-07 15:00:00,19.65,0.0,6.0,54.25,0.975,2.245,177.0,89.25,511241.0,103.0,1,0.6749999999999998,-174.755,15.0,18259.0,-6149.666666666686,1,111.4,-0.0754039496630126,226.78,48.37,0.3868544599485992,102.965546
2022-10-07 16:00:00,19.25,0.0,6.125,53.25,1.0,1.73,97.32,150.89,548647.0,76.0,1,0.125,-95.59,16.0,37406.0,-31023.66666666669,1,103.0,-0.2621359220755962,177.0,89.25,0.3061923370105184,78.234
2022-10-07 17:00:00,18.325,0.0,5.65,55.5,0.925,0.955,20.34,171.18,622972.0,5.7,1,-0.4749999999999996,-19.385,17.0,74325.0,-62018.66666666663,0,76.0,-0.9249999987828949,97.32,150.89,0.0297619047463649,5.4359727
2022-10-10 04:00:00,16.425,0.0,7.325,60.5,0.0,0.0,0.01,190.2,506348.0,11.4,1,-0.2249999999999996,-0.01,4.0,-12872.0,15346.666666666686,0,0.0,114000000.0,0.0,204.51,0.0599337573944935,15.215164
2022-10-10 05:00:00,16.35,0.0,7.15,61.0,0.0,0.0,0.0,210.23,507238.0,13.4,1,-0.1749999999999998,0.0,5.0,890.0,3697.333333333314,0,11.4,0.175438594952293,0.01,190.2,0.063739713616639,14.531602
2022-10-10 06:00:00,16.075,0.0,7.425,63.75,0.0,0.0,0.17,193.16,521563.0,24.3,1,0.2749999999999994,-0.17,6.0,14325.0,-9846.666666666686,0,13.4,0.8134328297505014,0.0,210.23,0.1256918222077837,28.272116
2022-10-10 07:00:00,15.675,0.0,7.175,60.75,0.0,0.005,30.23,173.68,541137.0,3.8,1,-0.25,-30.225,7.0,19574.0,-17824.333333333314,0,24.3,-0.8436213957052617,0.17,193.16,0.0186356725915179,6.9100814
2022-10-10 08:00:00,16.125,0.0,6.975,54.75,0.625,0.405,98.44,133.1,546667.0,0.4,1,-0.2000000000000001,-98.035,8.0,5530.0,-10211.333333333372,0,3.8,-0.8947368185595574,30.23,173.68,0.0017275632712587,3.9171052
2022-10-10 09:00:00,16.875,0.0,7.2,55.0,0.675,0.705,142.71,100.78,531541.0,29.0,1,0.2250000000000005,-142.005,9.0,-15126.0,8240.666666666628,1,0.4,71.49998212500446,98.44,133.1,0.1191014004192774,25.818806
2022-10-10 10:00:00,17.15,0.0,8.325,58.5,0.625,1.05,159.62,48.13,525142.0,91.8,1,1.1249999999999991,-158.57,10.0,-6399.0,9308.0,1,29.0,2.165517233912009,142.71,100.78,0.4418772561049929,103.86624
2022-10-10 11:00:00,17.25,0.0,6.6,55.75,0.8,1.865,171.86,35.53,504076.0,132.5,1,-1.7249999999999996,-169.995,11.0,-21066.0,16177.0,1,91.8,0.4433551193427505,159.62,48.13,0.6388929067752095,134.04166
2022-10-10 12:00:00,16.3,0.0,6.75,63.5,0.65,1.76,176.01,26.58,503514.0,132.6,1,0.1500000000000003,-174.25,12.0,-562.0,7396.666666666686,1,132.5,0.0007547169805624,171.86,35.53,0.654523914973827,139.42593
2022-10-10 13:00:00,17.025,0.15,6.2,60.75,0.675,2.235,180.31,26.84,484208.0,146.1,1,-0.5499999999999998,-178.075,13.0,-19306.0,13058.0,1,132.6,0.1018099546743514,176.01,26.58,0.7052860242793695,148.62325
2022-10-10 14:00:00,17.05,0.1,7.25,60.0,0.725,1.575,127.55,90.82,506927.0,134.1,1,1.0499999999999998,-125.975,14.0,22719.0,-8710.666666666686,1,146.1,-0.0821355235577443,180.31,26.84,0.6140953424856458,133.03578
2022-10-10 15:00:00,15.525,0.633,7.1,68.5,0.475,1.035,114.28,106.88,546719.0,57.8,1,-0.1500000000000003,-113.245,15.0,39792.0,-34101.0,1,134.1,-0.5689783739232078,127.55,90.82,0.2613492492940182,56.101067
2022-10-10 16:00:00,15.9,0.2,6.25,66.5,0.65,0.92,48.91,135.97,551484.0,27.4,1,-0.8499999999999996,-47.99,16.0,4765.0,-16440.666666666628,1,57.8,-0.5259515561834748,114.28,106.88,0.1482042405083274,29.979628
2022-10-11 11:00:00,17.45,0.0,4.475,57.5,0.725,1.53,235.54,16.7,559059.0,54.1,1,-0.0250000000000003,-234.01,11.0,-45985.0,40405.0,1,0.0,541000000.0,178.19,88.72,0.2144782745740254,54.774036
2022-10-11 12:00:00,17.825,0.0,4.475,57.5,0.925,2.325,249.77,10.61,502180.0,129.7,1,0.0,-247.445,12.0,-56879.0,53247.66666666663,1,54.1,1.397412197047297,235.54,16.7,0.4981181348421083,115.46457
2022-10-11 13:00:00,18.5,0.0,4.3,55.75,0.925,2.335,248.26,11.91,477300.0,130.0,1,-0.1749999999999998,-245.925,13.0,-24880.0,35546.333333333314,1,129.7,0.0023130300676076,249.77,10.61,0.4996732903487437,126.40627
2022-10-11 14:00:00,18.65,0.0,5.05,55.25,0.95,2.34,217.79,37.84,490816.0,130.0,1,0.75,-215.45,14.0,13516.0,-717.3333333333139,1,130.0,0.0,248.26,11.91,0.5085475098742137,128.07623
2022-10-11 15:00:00,18.5,0.0,5.375,56.75,0.9,2.0,165.22,119.64,518100.0,100.7,1,0.3250000000000002,-163.22,15.0,27284.0,-22694.66666666669,1,130.0,-0.2253846152112426,217.79,37.84,0.353506985763706,92.71164
2022-10-11 16:00:00,18.45,0.0,4.775,57.0,0.95,1.53,95.17,166.14,554555.0,36.2,1,-0.5999999999999996,-93.64,16.0,36455.0,-33398.0,1,100.7,-0.6405163846668159,165.22,119.64,0.1385327771082114,32.28596
2022-10-12 11:00:00,19.5,0.0,4.775,61.5,0.95,2.26,254.13,17.7,509019.0,2.2,1,0.5250000000000004,-251.87,11.0,-30832.0,30335.33333333337,1,0.0,22000000.000000004,233.62,39.77,0.0080932935996419,3.0281363
2022-10-12 12:00:00,19.925,0.0,4.85,58.5,0.975,2.73,253.62,6.44,488069.0,37.6,1,0.0749999999999992,-250.89,12.0,-20950.0,24244.0,1,2.2,16.090908359504166,254.13,17.7,0.144582019478358,36.281113
2022-10-12 13:00:00,19.9,0.0,4.95,58.5,0.975,2.81,251.25,5.67,473331.0,53.5,1,0.1000000000000005,-248.44,13.0,-14738.0,16808.666666666686,1,37.6,0.4228723393008713,253.62,6.44,0.2082360266977128,50.089848
2022-10-12 14:00:00,20.05,0.0,4.725,57.5,0.975,2.61,211.74,14.82,489687.0,45.3,1,-0.2250000000000005,-209.13,14.0,16356.0,-5991.333333333314,1,53.5,-0.1532710277508953,251.25,5.67,0.1999470338100516,47.55133
2022-10-12 15:00:00,20.1,0.0,4.775,54.5,0.9,2.2,156.01,34.09,522773.0,20.1,1,0.0500000000000007,-153.81,15.0,33086.0,-27509.33333333332,1,45.3,-0.5562913895004604,211.74,14.82,0.1057338242473783,19.279196
2022-10-13 10:00:00,20.975,0.0,4.7,65.75,0.775,1.4,190.76,86.51,573980.0,33.0,1,0.0,-189.36,10.0,-28806.0,17912.0,0,0.0,330000000.0,160.95,92.44,0.1190175640642631,27.422459
2022-10-13 11:00:00,20.9,0.0,6.2,65.0,0.775,1.975,201.1,73.87,554413.0,36.5,1,1.5,-199.125,11.0,-19567.0,22646.666666666628,1,33.0,0.1060606057392102,190.76,86.51,0.1327417535975772,33.993305
2022-10-13 12:00:00,21.175,0.0,6.475,62.75,0.775,2.055,209.64,54.21,542482.0,50.9,1,0.2749999999999994,-207.585,12.0,-11931.0,14476.333333333372,1,36.5,0.3945205468643272,201.1,73.87,0.1929126396843234,49.971756
2022-10-13 13:00:00,21.525,0.0,5.65,61.25,0.75,2.09,199.3,43.18,527301.0,78.8,1,-0.8249999999999993,-197.21,13.0,-15181.0,14097.666666666628,1,50.9,0.548133594207989,209.64,54.21,0.3249752555571695,82.263985
2022-10-13 14:00:00,21.55,0.0,4.925,61.5,0.7,1.895,175.64,66.46,547711.0,90.9,1,-0.7250000000000005,-173.74499999999998,14.0,20410.0,-8546.333333333372,1,78.8,0.1535532992975213,199.3,43.18,0.3754646838597834,89.14625
2022-10-13 15:00:00,21.55,0.0,5.45,62.25,0.75,1.54,123.89,108.02,568392.0,69.5,1,0.5250000000000004,-122.35,15.0,20681.0,-20590.666666666628,1,90.9,-0.2354235420952437,175.64,66.46,0.2996852225864839,71.70856
2022-10-13 16:00:00,21.05,0.0,5.2,64.25,0.625,1.14,72.14,111.52,600717.0,10.1,1,-0.25,-71.0,16.0,32325.0,-28443.666666666628,0,69.5,-0.8546762577630558,123.89,108.02,0.0549929216732043,8.644023
2022-10-15 12:00:00,22.575,0.0,4.6,61.0,1.0,2.62,228.74,3.63,474143.0,32.0,1,0.375,-226.12,12.0,-16310.0,20323.0,1,0.0,320000000.0,241.11,3.79,0.1377114084702365,29.420948
2022-10-15 15:00:00,22.475,0.0,3.4,62.5,0.85,1.98,146.29,19.35,507302.0,29.0,1,-1.0000000000000004,-144.31,15.0,24251.0,-21143.66666666669,0,0.0,290000000.0,197.0,4.11,0.1750784833524037,31.691683
2022-10-15 16:00:00,22.225,0.0,3.125,64.75,0.7,1.295,82.44,19.63,547290.0,2.1,1,-0.2749999999999999,-81.145,16.0,39988.0,-34742.333333333314,0,29.0,-0.9275862036979784,146.29,19.35,0.0205741157827235,-2.4054017
2022-10-17 11:00:00,19.075,0.0,4.775,64.0,0.55,1.945,158.41,58.43,580184.0,122.4,1,-0.4249999999999998,-156.465,11.0,-28963.0,24177.33333333337,1,0.0,1224000000.0,148.59,103.13,0.5644714994629813,135.66878
2022-10-17 12:00:00,19.275,0.0,6.05,59.5,0.45,2.11,194.03,25.18,566894.0,159.6,1,1.2749999999999997,-191.92,12.0,-13290.0,18514.33333333337,1,122.4,0.3039215683791489,158.41,58.43,0.7280689746233889,157.36075
2022-10-17 13:00:00,19.275,0.0,6.25,50.75,0.7,2.235,243.31,12.61,521189.0,196.0,1,0.2000000000000001,-241.075,13.0,-45705.0,34900.0,1,159.6,0.2280701752956954,194.03,25.18,0.7658643323046794,170.98618
2022-10-17 15:00:00,18.425,0.0,7.2,47.25,1.0,2.11,174.33,43.18,526741.0,200.8,1,-0.0999999999999996,-172.22,15.0,21475.0,-9009.0,1,0.0,2008000000.0,224.51,13.44,0.9231759455090912,220.25604
2022-10-17 16:00:00,17.675,0.0,7.2,48.0,1.0,1.55,93.65,152.68,556841.0,161.6,1,0.0,-92.1,16.0,30100.0,-27225.0,1,200.8,-0.1952191234087555,174.33,43.18,0.6560305278869685,152.72229
2022-10-18 09:00:00,14.625,0.0,6.825,53.0,0.85,0.91,194.18,38.06,582732.0,55.3,1,0.8500000000000005,-193.27,9.0,-22031.0,7671.0,1,0.0,553000000.0,117.18,146.16,0.2381157422329849,59.42371
2022-10-18 10:00:00,15.275,0.0,6.075,53.0,1.0,1.805,243.12,7.61,541153.0,165.2,1,-0.75,-241.315,10.0,-41579.0,35063.0,1,55.3,1.9873417685581525,194.18,38.06,0.6588760815782411,143.49617
2022-10-18 11:00:00,15.9,0.0,6.175,49.25,1.0,2.33,257.19,5.08,504993.0,183.6,1,0.0999999999999996,-254.86,11.0,-36160.0,37966.33333333337,1,165.2,0.111380145211029,243.12,7.61,0.7000419412437404,170.72382
2022-10-19 12:00:00,16.925,0.0,5.025,51.75,1.0,2.64,243.5,6.66,487366.0,116.7,1,-0.4249999999999998,-240.86,12.0,-17296.0,22967.0,1,0.0,1167000000.0,258.3,6.59,0.4665014388925082,116.111046
2022-10-19 15:00:00,17.575,0.0,4.7,47.0,1.0,2.16,175.25,44.95,510122.0,111.7,1,0.0750000000000001,-173.09,15.0,20870.0,-20236.0,1,0.0,1117000000.0,234.95,8.87,0.5072661214771725,117.516045
2022-10-19 16:00:00,17.375,0.0,4.15,49.25,1.0,1.58,91.58,92.75,553814.0,59.5,1,-0.5499999999999998,-90.0,16.0,43692.0,-36084.666666666686,1,111.7,-0.4673231866899524,175.25,44.95,0.3227906470336947,72.93861
2022-10-19 17:00:00,16.95,0.0,3.975,47.5,0.95,0.84,17.41,79.88,627725.0,0.1,1,-0.1750000000000002,-16.57,17.0,73911.0,-63838.0,0,59.5,-0.9983193260532448,91.58,92.75,0.0010278548658363,-4.2798457
2022-10-20 12:00:00,19.4,0.0,3.675,52.0,1.0,2.605,242.79,3.65,491708.0,10.7,1,-0.1750000000000002,-240.185,12.0,-17993.0,22274.0,1,0.0,107000000.0,257.35,4.77,0.0434182762362366,9.696309
2022-10-20 13:00:00,19.825,0.0,3.85,53.75,1.0,2.675,229.63,5.01,480649.0,10.7,1,0.1750000000000002,-226.955,13.0,-11059.0,13370.333333333314,1,10.7,0.0,242.79,3.65,0.0456017729093071,8.886669
2022-10-20 14:00:00,19.75,0.0,3.5,55.0,1.0,2.475,213.54,6.03,504666.0,10.5,1,-0.3500000000000001,-211.065,14.0,24017.0,-12325.0,1,10.7,-0.0186915886103589,229.63,5.01,0.0478207405165456,8.456097
2022-10-23 10:00:00,19.525,0.0,4.975,69.5,0.875,1.25,194.03,57.89,504217.0,100.3,1,1.1999999999999995,-192.78,10.0,-35576.0,28982.33333333337,0,0.0,1003000000.0,150.42,85.13,0.3981422672284287,93.67501
2022-10-23 11:00:00,19.525,0.0,5.175,66.0,0.8,1.5,230.79,15.83,476374.0,114.6,1,0.2000000000000001,-229.29,11.0,-27843.0,30420.66666666669,1,100.3,0.1425722830084025,194.03,57.89,0.4646825073129987,111.23515
2022-10-23 16:00:00,18.425,0.0,6.575,61.0,0.9,1.305,75.4,124.2,509514.0,93.7,1,0.0250000000000003,-74.095,16.0,53807.0,-41591.333333333314,1,0.0,937000000.0,151.19,67.05,0.4694388775203211,102.609245
2022-10-24 10:00:00,16.925,0.0,6.6,51.25,0.875,1.455,221.2,60.13,556339.0,72.5,1,0.5249999999999995,-219.745,10.0,-41615.0,29879.666666666628,1,0.0,725000000.0,174.95,139.69,0.2577044750799045,74.636246
2022-10-24 11:00:00,17.025,0.0,6.15,49.5,0.95,2.075,255.55,18.04,515570.0,146.6,1,-0.4499999999999993,-253.475,11.0,-40769.0,41051.0,1,72.5,1.0220689641074912,221.2,60.13,0.5358382979875586,133.7222
2022-10-24 12:00:00,16.825,0.0,6.925,50.0,0.95,2.4,263.13,17.94,482906.0,192.3,1,0.7749999999999995,-260.73,12.0,-32664.0,35365.666666666686,1,146.6,0.3117326055172357,255.55,18.04,0.6841712026597747,171.46007
2022-10-24 13:00:00,17.075,0.0,6.6,48.25,0.975,2.505,252.22,17.9,468290.0,192.3,1,-0.3250000000000002,-249.715,13.0,-14616.0,20632.0,1,192.3,0.0,263.13,17.94,0.7119058193721658,188.80516
2022-10-24 14:00:00,17.25,0.0,7.375,46.0,0.975,2.39,227.69,36.99,490578.0,192.3,1,0.7750000000000004,-225.3,14.0,22288.0,-9986.666666666686,1,192.3,0.0,252.22,17.9,0.7265377056345256,187.87384
2022-10-24 15:00:00,16.65,0.0,6.85,46.0,1.0,2.07,169.86,107.27,505579.0,166.8,1,-0.5250000000000004,-167.79000000000002,15.0,15001.0,-17430.0,1,192.3,-0.1326053041432109,227.69,36.99,0.6018835923206136,157.13516
2022-10-24 16:00:00,16.3,0.0,5.75,46.75,1.0,1.485,84.54,182.73,548703.0,85.0,1,-1.0999999999999996,-83.055,16.0,43124.0,-33749.666666666686,1,166.8,-0.4904076735669019,169.86,107.27,0.3180304559740972,85.37752
2022-10-24 17:00:00,15.55,0.0,6.55,44.75,0.975,0.775,13.32,185.19,626016.0,11.9,1,0.7999999999999998,-12.545,17.0,77313.0,-65916.66666666663,0,85.0,-0.8599999989882353,84.54,182.73,0.0599466021560895,12.373603
2022-10-25 11:00:00,16.3,0.0,4.625,52.75,0.925,2.045,233.69,23.07,535569.0,5.8,1,0.3499999999999996,-231.645,11.0,-30907.0,32177.0,1,0.0,58000000.0,204.11,69.49,0.0225891883382967,6.2339244
2022-10-25 12:00:00,16.825,0.0,4.75,51.75,1.0,2.43,238.09,7.47,504195.0,60.3,1,0.125,-235.66,12.0,-31374.0,31218.33333333337,1,5.8,9.39655156212842,233.69,23.07,0.2455611662137314,58.447548
2022-10-25 13:00:00,17.125,0.0,4.475,48.75,0.975,2.53,227.99,14.23,482874.0,68.6,1,-0.2750000000000003,-225.46,13.0,-21321.0,24672.0,1,60.3,0.1376451075660943,238.09,7.47,0.2832136073473645,66.34707
2022-10-25 14:00:00,17.1,0.0,4.775,47.5,0.95,2.38,209.67,34.78,496628.0,41.0,1,0.3000000000000007,-207.29,14.0,13754.0,-2062.333333333314,1,68.6,-0.4023323609295446,227.99,14.23,0.1677234607618231,37.500015
2022-10-25 15:00:00,17.15,0.0,4.925,44.75,0.975,1.975,155.69,41.93,518381.0,3.2,1,0.1499999999999994,-153.715,15.0,21753.0,-19086.66666666669,1,41.0,-0.9219512172635336,209.67,34.78,0.0161926930390685,1.5826405
2022-10-28 11:00:00,19.475,0.0,3.5,57.75,1.0,1.915,239.3,5.64,525010.0,0.4,1,0.4249999999999998,-237.385,11.0,-46199.0,43008.66666666663,0,0.0,4000000.000000001,206.91,15.5,0.0016330529919028,-1.4318497
2022-10-28 12:00:00,19.975,0.0,3.975,58.0,0.975,2.35,238.65,5.86,495396.0,9.0,1,0.4750000000000001,-236.3,12.0,-29614.0,35142.33333333337,1,0.4,21.499994625001342,239.3,5.64,0.0368083104834942,7.1082964
2022-10-28 13:00:00,20.125,0.0,4.15,61.5,1.0,2.365,224.01,5.5,486766.0,9.0,1,0.1750000000000002,-221.645,13.0,-8630.0,15624.666666666686,1,9.0,0.0,238.65,5.86,0.0392139775873757,7.435448
2022-10-28 14:00:00,20.175,0.0,4.2,60.5,0.975,2.305,194.12,8.9,505328.0,9.0,1,0.0499999999999998,-191.815,14.0,18562.0,-9498.0,1,9.0,0.0,224.01,5.5,0.0443306078000538,7.391214
2022-10-28 15:00:00,19.975,0.0,3.975,61.75,1.0,1.795,133.61,13.95,535921.0,4.0,1,-0.2250000000000001,-131.81500000000003,15.0,30593.0,-26582.66666666669,0,9.0,-0.5555555493827161,194.12,8.9,0.0271076172220739,2.0895283
2022-10-29 12:00:00,21.275,0.0,4.725,62.5,0.75,2.135,161.27,53.53,510903.0,18.9,1,0.0999999999999996,-159.13500000000002,12.0,-23680.0,24079.33333333337,1,0.0,189000000.0,170.69,73.21,0.0879888267746793,18.599873
2022-10-29 13:00:00,21.1,0.0,4.9,60.75,0.675,1.925,150.07,86.26,504310.0,16.6,1,0.1750000000000007,-148.14499999999998,13.0,-6593.0,12288.666666666686,1,18.9,-0.1216931210492426,161.27,53.53,0.0702407650022254,11.549789
2022-10-30 10:00:00,19.1,0.0,4.75,64.75,0.9,1.34,190.75,7.92,493991.0,38.8,1,-0.3499999999999996,-189.41,10.0,-34538.0,35360.0,0,0.0,388000000.0,153.11,56.92,0.1952987365000761,40.196842
