거래일자,거래시간,지역,태양광발전량(MWh),풍력발전량(MWh)
2023-06-01,1,경기도,0.996836,0
2023-06-01,2,경기도,0.75428,0
2023-06-01,3,경기도,0,0
2023-06-01,4,경기도,0,0
2023-06-01,5,경기도,0,0
2023-06-01,6,경기도,0.929383,0
2023-06-01,7,경기도,13.479912,0
2023-06-01,8,경기도,39.20779,0
2023-06-01,9,경기도,78.433174,0
2023-06-01,10,경기도,92.42948,0
2023-06-01,11,경기도,90.086491,0
2023-06-01,12,경기도,121.808969,0
2023-06-01,13,경기도,122.19983,0.05346
2023-06-01,14,경기도,119.013864,0.140711
2023-06-01,15,경기도,111.274697,0.019468
2023-06-01,16,경기도,106.479658,0.048551
2023-06-01,17,경기도,94.41589,0.033914
2023-06-01,18,경기도,63.269047,0.0036
2023-06-01,19,경기도,37.638858,0.00774
2023-06-01,20,경기도,20.634218,0.015497
2023-06-01,21,경기도,16.232294,0.070546
2023-06-01,22,경기도,8.764141,0.048092
2023-06-01,23,경기도,3.341746,0.009
2023-06-01,24,경기도,0.258981,0
2023-06-01,1,강원도,2.163042,152.963527
2023-06-01,2,강원도,1.011176,149.359826
2023-06-01,3,강원도,0.692842,132.26932
2023-06-01,4,강원도,0.4086,114.509878
2023-06-01,5,강원도,0.295672,157.848425
2023-06-01,6,강원도,3.384603,143.790459
2023-06-01,7,강원도,32.797402,123.202566
2023-06-01,8,강원도,77.635827,112.143328
2023-06-01,9,강원도,148.078927,80.244951
2023-06-01,10,강원도,200.573704,74.181343
2023-06-01,11,강원도,201.046754,44.160695
2023-06-01,12,강원도,224.143996,27.456047
2023-06-01,13,강원도,229.266595,9.345493
2023-06-01,14,강원도,222.080578,6.058098
2023-06-01,15,강원도,229.685292,19.134887
2023-06-01,16,강원도,228.268176,29.471063
2023-06-01,17,강원도,183.853584,31.447183
2023-06-01,18,강원도,130.908405,27.906691
2023-06-01,19,강원도,96.71971,37.100999
2023-06-01,20,강원도,80.995638,43.852691
2023-06-01,21,강원도,61.101143,77.362642
2023-06-01,22,강원도,28.058307,140.654153
2023-06-01,23,강원도,8.886713,105.797328
2023-06-01,24,강원도,2.914255,101.581389
2023-06-01,1,경상남도,0.970632,0.941823
2023-06-01,2,경상남도,0.05472,0.460893
2023-06-01,3,경상남도,0.7056,0.864859
2023-06-01,4,경상남도,0.7284,2.363254
2023-06-01,5,경상남도,0.7272,2.87477
2023-06-01,6,경상남도,2.422917,4.534889
2023-06-01,7,경상남도,18.733846,4.303989
2023-06-01,8,경상남도,37.419393,0.619213
2023-06-01,9,경상남도,52.310003,0.727699
2023-06-01,10,경상남도,65.77081,3.897576
2023-06-01,11,경상남도,45.993178,1.230247
2023-06-01,12,경상남도,52.29469,5.647383
2023-06-01,13,경상남도,46.343328,1.171971
2023-06-01,14,경상남도,60.599023,3.123246
2023-06-01,15,경상남도,57.094445,1.548218
2023-06-01,16,경상남도,46.04154,1.570219
2023-06-01,17,경상남도,42.098885,1.343653
2023-06-01,18,경상남도,26.481468,1.524152
2023-06-01,19,경상남도,14.759674,2.483589
2023-06-01,20,경상남도,4.568431,3.846405
2023-06-01,21,경상남도,1.930564,11.739771
2023-06-01,22,경상남도,0.661512,15.207796
2023-06-01,23,경상남도,0.18912,14.793177
2023-06-01,24,경상남도,0.18864,17.185225
2023-06-01,1,경상북도,1.805579,35.986239
2023-06-01,2,경상북도,0.412594,27.534485
2023-06-01,3,경상북도,0.030166,17.59853
2023-06-01,4,경상북도,0,12.119675
2023-06-01,5,경상북도,0,22.501528
2023-06-01,6,경상북도,5.753263,31.610341
2023-06-01,7,경상북도,53.207727,38.349214
2023-06-01,8,경상북도,105.040951,38.862308
2023-06-01,9,경상북도,177.017137,42.857903
2023-06-01,10,경상북도,268.265159,24.315066
2023-06-01,11,경상북도,233.138179,35.14679
2023-06-01,12,경상북도,195.146635,40.680271
2023-06-01,13,경상북도,193.921281,18.921702
2023-06-01,14,경상북도,199.978183,20.553444
2023-06-01,15,경상북도,269.542298,31.297929
2023-06-01,16,경상북도,223.330412,32.676767
2023-06-01,17,경상북도,165.046308,37.089497
2023-06-01,18,경상북도,97.490215,53.995045
2023-06-01,19,경상북도,81.369205,52.930559
2023-06-01,20,경상북도,61.440911,58.277177
2023-06-01,21,경상북도,49.201334,60.70005
2023-06-01,22,경상북도,24.943438,63.857766
2023-06-01,23,경상북도,7.297405,80.712637
2023-06-01,24,경상북도,1.777251,93.444112
2023-06-01,1,전라남도,3.726278,33.646197
2023-06-01,2,전라남도,0.205568,38.273245
2023-06-01,3,전라남도,0.511992,67.600051
2023-06-01,4,전라남도,0.54216,65.419686
2023-06-01,5,전라남도,0.329856,70.699752
2023-06-01,6,전라남도,1.950287,71.441723
2023-06-01,7,전라남도,30.553604,47.591062
2023-06-01,8,전라남도,96.096103,26.849621
2023-06-01,9,전라남도,180.661763,24.522189
2023-06-01,10,전라남도,239.861403,44.477145
2023-06-01,11,전라남도,254.001767,50.884742
2023-06-01,12,전라남도,427.265088,37.247701
2023-06-01,13,전라남도,293.398954,15.617037
2023-06-01,14,전라남도,318.932834,8.92245
2023-06-01,15,전라남도,355.470582,5.257824
2023-06-01,16,전라남도,331.025132,5.985054
2023-06-01,17,전라남도,631.822527,7.170952
2023-06-01,18,전라남도,448.576499,6.725591
2023-06-01,19,전라남도,164.277308,5.159406
2023-06-01,20,전라남도,24.911165,9.443561
2023-06-01,21,전라남도,4.168192,14.772471
2023-06-01,22,전라남도,0.396238,18.04474
2023-06-01,23,전라남도,1.224199,16.344985
2023-06-01,24,전라남도,0.18316,9.024555
2023-06-01,1,전라북도,1.629102,0.003536
2023-06-01,2,전라북도,0.512318,0.00576
2023-06-01,3,전라북도,0.600726,0
2023-06-01,4,전라북도,0.405,0
2023-06-01,5,전라북도,0.41076,0
2023-06-01,6,전라북도,2.968394,0
2023-06-01,7,전라북도,30.829615,0.336
2023-06-01,8,전라북도,85.221906,0
2023-06-01,9,전라북도,161.528156,0.031472
2023-06-01,10,전라북도,224.820471,7.435278
2023-06-01,11,전라북도,229.734181,6.048
2023-06-01,12,전라북도,348.605831,11.495712
2023-06-01,13,전라북도,346.791322,2.57904
2023-06-01,14,전라북도,252.264112,0.063792
2023-06-01,15,전라북도,213.063534,0.1956
2023-06-01,16,전라북도,193.414147,0.160272
2023-06-01,17,전라북도,168.665342,0.14616
2023-06-01,18,전라북도,103.294315,0.00744
2023-06-01,19,전라북도,76.668517,0
2023-06-01,20,전라북도,44.741608,0
2023-06-01,21,전라북도,22.833117,0.336
2023-06-01,22,전라북도,8.784776,1.718463
2023-06-01,23,전라북도,3.674086,1.806652
2023-06-01,24,전라북도,0.37452,0.686463
2023-06-01,1,충청남도,0.857234,0
2023-06-01,2,충청남도,0.422091,0
2023-06-01,3,충청남도,0.0276,0
2023-06-01,4,충청남도,0,0
2023-06-01,5,충청남도,0.00008,0
2023-06-01,6,충청남도,2.441917,0
2023-06-01,7,충청남도,40.918908,0
2023-06-01,8,충청남도,110.47875,0
2023-06-01,9,충청남도,186.41414,0
2023-06-01,10,충청남도,229.568642,0
2023-06-01,11,충청남도,255.513859,0
2023-06-01,12,충청남도,342.914628,0
2023-06-01,13,충청남도,358.892448,0
2023-06-01,14,충청남도,272.241041,0
2023-06-01,15,충청남도,202.158642,0
2023-06-01,16,충청남도,234.659366,0
2023-06-01,17,충청남도,256.422539,0
2023-06-01,18,충청남도,234.361642,0
2023-06-01,19,충청남도,181.557541,0
2023-06-01,20,충청남도,108.492956,0
2023-06-01,21,충청남도,50.608513,0
2023-06-01,22,충청남도,20.25831,0
2023-06-01,23,충청남도,7.281743,0
2023-06-01,24,충청남도,1.62856,0
2023-06-01,1,충청북도,0.857584,0
2023-06-01,2,충청북도,0.00028,0
2023-06-01,3,충청북도,0,0
2023-06-01,4,충청북도,0.24788,0
2023-06-01,5,충청북도,0.264,0
2023-06-01,6,충청북도,2.655864,0
2023-06-01,7,충청북도,18.848413,0
2023-06-01,8,충청북도,47.208767,0
2023-06-01,9,충청북도,85.834484,0
2023-06-01,10,충청북도,110.231322,0
2023-06-01,11,충청북도,127.648477,0
2023-06-01,12,충청북도,125.001317,0
2023-06-01,13,충청북도,134.343901,0
2023-06-01,14,충청북도,159.438189,0
2023-06-01,15,충청북도,147.364507,0
2023-06-01,16,충청북도,112.762715,0
2023-06-01,17,충청북도,96.18237,0
2023-06-01,18,충청북도,77.2702,0
2023-06-01,19,충청북도,66.090862,0
2023-06-01,20,충청북도,47.791307,0
2023-06-01,21,충청북도,31.086874,0
2023-06-01,22,충청북도,11.741138,0
2023-06-01,23,충청북도,4.621001,0
2023-06-01,24,충청북도,1.385151,0
2023-06-01,1,제주도,0.000448,6.593374
2023-06-01,2,제주도,0.000764,7.956616
2023-06-01,3,제주도,0.000696,8.90405
2023-06-01,4,제주도,0.00486,7.150812
2023-06-01,5,제주도,0.00044,5.699594
2023-06-01,6,제주도,0.398645,11.020183
2023-06-01,7,제주도,12.875585,11.838961
2023-06-01,8,제주도,41.162067,9.346845
2023-06-01,9,제주도,59.249014,7.824284
2023-06-01,10,제주도,97.130213,9.080549
2023-06-01,11,제주도,63.517742,7.871569
2023-06-01,12,제주도,51.099283,8.868372
2023-06-01,13,제주도,38.578143,7.343285
2023-06-01,14,제주도,31.097848,7.247122
2023-06-01,15,제주도,28.665609,4.594509
2023-06-01,16,제주도,28.680021,2.247339
2023-06-01,17,제주도,38.462334,6.061546
2023-06-01,18,제주도,20.190468,19.241275
2023-06-01,19,제주도,4.723037,12.433843
2023-06-01,20,제주도,3.049714,3.382875
2023-06-01,21,제주도,1.768469,2.096456
2023-06-01,22,제주도,0.152201,13.124423
2023-06-01,23,제주도,0.000448,7.747971
2023-06-01,24,제주도,0.00048,7.233585
2023-06-01,1,서울시,0,0
2023-06-01,2,서울시,0,0
2023-06-01,3,서울시,0,0
2023-06-01,4,서울시,0,0
2023-06-01,5,서울시,0,0
2023-06-01,6,서울시,0.028674,0
2023-06-01,7,서울시,0.536164,0
2023-06-01,8,서울시,2.045632,0
2023-06-01,9,서울시,3.859348,0
2023-06-01,10,서울시,4.815905,0
2023-06-01,11,서울시,4.910998,0
2023-06-01,12,서울시,7.781691,0
2023-06-01,13,서울시,5.13253,0
2023-06-01,14,서울시,6.124967,0
2023-06-01,15,서울시,5.693734,0
2023-06-01,16,서울시,7.175765,0
2023-06-01,17,서울시,5.097239,0
2023-06-01,18,서울시,2.68119,0
2023-06-01,19,서울시,1.117103,0
2023-06-01,20,서울시,0.298836,0
2023-06-01,21,서울시,0.1654,0
2023-06-01,22,서울시,0.07816,0
2023-06-01,23,서울시,0,0
2023-06-01,24,서울시,0,0
2023-06-01,1,인천시,3.66872,0
2023-06-01,2,인천시,0.10752,0
2023-06-01,3,인천시,0,0
2023-06-01,4,인천시,0,0
2023-06-01,5,인천시,0,0
2023-06-01,6,인천시,0.047501,0
2023-06-01,7,인천시,1.328745,0
2023-06-01,8,인천시,4.927363,0
2023-06-01,9,인천시,9.472842,0.609984
2023-06-01,10,인천시,9.819035,1.70496
2023-06-01,11,인천시,12.191582,0.52992
2023-06-01,12,인천시,13.713625,0
2023-06-01,13,인천시,11.503309,0.000241
2023-06-01,14,인천시,15.622811,0.10944
2023-06-01,15,인천시,18.978754,0
2023-06-01,16,인천시,24.384973,0.045873
2023-06-01,17,인천시,22.599693,0.08256
2023-06-01,18,인천시,15.794856,0.040497
2023-06-01,19,인천시,9.654274,0.00916
2023-06-01,20,인천시,5.305349,0.024313
2023-06-01,21,인천시,0.819502,0.141034
2023-06-01,22,인천시,0.42528,0.165715
2023-06-01,23,인천시,0.04368,0.109981
2023-06-01,24,인천시,0,0.013254
2023-06-01,1,대전시,0,0
2023-06-01,2,대전시,0,0
2023-06-01,3,대전시,0,0
2023-06-01,4,대전시,0,0
2023-06-01,5,대전시,0,0
2023-06-01,6,대전시,0.054746,0
2023-06-01,7,대전시,0.661611,0
2023-06-01,8,대전시,1.781335,0
2023-06-01,9,대전시,4.059074,0
2023-06-01,10,대전시,4.779935,0
2023-06-01,11,대전시,6.20762,0
2023-06-01,12,대전시,4.944742,0
2023-06-01,13,대전시,6.303507,0
2023-06-01,14,대전시,7.857658,0
2023-06-01,15,대전시,5.841536,0
2023-06-01,16,대전시,2.744003,0
2023-06-01,17,대전시,1.442963,0
2023-06-01,18,대전시,1.859123,0
2023-06-01,19,대전시,0.876681,0
2023-06-01,20,대전시,0.253928,0
2023-06-01,21,대전시,0,0
2023-06-01,22,대전시,0,0
2023-06-01,23,대전시,0,0
2023-06-01,24,대전시,0,0
2023-06-01,1,광주시,0.00004,0
2023-06-01,2,광주시,0,0
2023-06-01,3,광주시,0,0
2023-06-01,4,광주시,0,0
2023-06-01,5,광주시,0,0
2023-06-01,6,광주시,0.010432,0
2023-06-01,7,광주시,1.06433,0
2023-06-01,8,광주시,2.284397,0
2023-06-01,9,광주시,3.371416,0
2023-06-01,10,광주시,15.850515,0
2023-06-01,11,광주시,7.645948,0
2023-06-01,12,광주시,8.846081,0
2023-06-01,13,광주시,8.51749,0
2023-06-01,14,광주시,6.117877,0
2023-06-01,15,광주시,9.285674,0
2023-06-01,16,광주시,8.047052,0
2023-06-01,17,광주시,7.422044,0
2023-06-01,18,광주시,3.878237,0
2023-06-01,19,광주시,2.813512,0
2023-06-01,20,광주시,0.945909,0
2023-06-01,21,광주시,0.27762,0
2023-06-01,22,광주시,0.1531,0
2023-06-01,23,광주시,0.12144,0
2023-06-01,24,광주시,0.0012,0
2023-06-01,1,대구시,0,0
2023-06-01,2,대구시,0,0
2023-06-01,3,대구시,0,0
2023-06-01,4,대구시,0,0
2023-06-01,5,대구시,0,0
2023-06-01,6,대구시,0.56406,0
2023-06-01,7,대구시,3.809931,0
2023-06-01,8,대구시,9.115158,0
2023-06-01,9,대구시,10.701047,0
2023-06-01,10,대구시,18.07229,0
2023-06-01,11,대구시,9.82805,0
2023-06-01,12,대구시,9.844413,0
2023-06-01,13,대구시,5.956562,0
2023-06-01,14,대구시,7.780668,0
2023-06-01,15,대구시,20.203426,0
2023-06-01,16,대구시,12.973938,0
2023-06-01,17,대구시,10.088858,0
2023-06-01,18,대구시,4.819667,0
2023-06-01,19,대구시,2.8153,0
2023-06-01,20,대구시,0.506864,0
2023-06-01,21,대구시,0,0
2023-06-01,22,대구시,0,0
2023-06-01,23,대구시,0,0
2023-06-01,24,대구시,0,0
2023-06-01,1,세종시,0,0
2023-06-01,2,세종시,0,0
2023-06-01,3,세종시,0,0
2023-06-01,4,세종시,0,0
2023-06-01,5,세종시,0,0
2023-06-01,6,세종시,0.157463,0
2023-06-01,7,세종시,1.48766,0
2023-06-01,8,세종시,4.567788,0
2023-06-01,9,세종시,8.134378,0
2023-06-01,10,세종시,9.605001,0
2023-06-01,11,세종시,12.196968,0
2023-06-01,12,세종시,9.720762,0
2023-06-01,13,세종시,13.681202,0
2023-06-01,14,세종시,16.723253,0
2023-06-01,15,세종시,11.450947,0
2023-06-01,16,세종시,6.360113,0
2023-06-01,17,세종시,6.213339,0
2023-06-01,18,세종시,5.743792,0
2023-06-01,19,세종시,4.108735,0
2023-06-01,20,세종시,1.535716,0
2023-06-01,21,세종시,0.068097,0
2023-06-01,22,세종시,0,0
2023-06-01,23,세종시,0,0
2023-06-01,24,세종시,0,0
2023-06-01,1,울산시,0,0
2023-06-01,2,울산시,0,0
2023-06-01,3,울산시,0,0
2023-06-01,4,울산시,0,0
2023-06-01,5,울산시,0,0
2023-06-01,6,울산시,0.335565,0
2023-06-01,7,울산시,2.409606,0
2023-06-01,8,울산시,4.658371,0
2023-06-01,9,울산시,7.291498,0
2023-06-01,10,울산시,10.735333,0
2023-06-01,11,울산시,11.848639,0
2023-06-01,12,울산시,3.067297,0
2023-06-01,13,울산시,4.488093,0
2023-06-01,14,울산시,3.46496,0
2023-06-01,15,울산시,3.721646,0
2023-06-01,16,울산시,4.459783,0
2023-06-01,17,울산시,2.375631,0
2023-06-01,18,울산시,1.539678,0
2023-06-01,19,울산시,0.612751,0
2023-06-01,20,울산시,0.077979,0
2023-06-01,21,울산시,0.02448,0
2023-06-01,22,울산시,0.0234,0
2023-06-01,23,울산시,0.00468,0
2023-06-01,24,울산시,0,0
2023-06-01,1,부산시,0,0
2023-06-01,2,부산시,0,0
2023-06-01,3,부산시,0,0
2023-06-01,4,부산시,0,0
2023-06-01,5,부산시,0,0
2023-06-01,6,부산시,0.337126,0
2023-06-01,7,부산시,4.184031,0
2023-06-01,8,부산시,8.198756,0
2023-06-01,9,부산시,9.637587,0
2023-06-01,10,부산시,27.335851,0
2023-06-01,11,부산시,16.038107,0
2023-06-01,12,부산시,9.428954,0
2023-06-01,13,부산시,11.3775,0
2023-06-01,14,부산시,12.997785,0
2023-06-01,15,부산시,11.894408,0
2023-06-01,16,부산시,13.516135,0
2023-06-01,17,부산시,9.518965,0
2023-06-01,18,부산시,7.965622,0
2023-06-01,19,부산시,2.396562,0
2023-06-01,20,부산시,0.321322,0
2023-06-01,21,부산시,0.0068,0
2023-06-01,22,부산시,0,0
2023-06-01,23,부산시,0,0
2023-06-01,24,부산시,0,0
2023-06-02,1,경기도,0.005,0
2023-06-02,2,경기도,0,0.00018
2023-06-02,3,경기도,0,0
2023-06-02,4,경기도,0,0
2023-06-02,5,경기도,0,0.04899
2023-06-02,6,경기도,1.530158,0
2023-06-02,7,경기도,20.005605,0.000723
2023-06-02,8,경기도,45.131325,0
2023-06-02,9,경기도,58.13211,0.00018
2023-06-02,10,경기도,67.955198,0.0072
2023-06-02,11,경기도,89.474794,0.01224
2023-06-02,12,경기도,108.304869,0.039519
2023-06-02,13,경기도,139.507908,0.151819
2023-06-02,14,경기도,162.993914,0.194979
2023-06-02,15,경기도,171.437701,0.210947
2023-06-02,16,경기도,161.512041,0.516395
2023-06-02,17,경기도,130.138764,1.386527
2023-06-02,18,경기도,80.351117,1.066126
2023-06-02,19,경기도,41.486582,0.246452
2023-06-02,20,경기도,20.184032,0.420614
2023-06-02,21,경기도,17.484115,0.248097
2023-06-02,22,경기도,11.686976,0.072851
2023-06-02,23,경기도,5.630816,0.017695
2023-06-02,24,경기도,1.220651,0.016423
2023-06-02,1,강원도,0.133624,123.736872
2023-06-02,2,강원도,0.112707,139.982658
2023-06-02,3,강원도,0.060907,147.677893
2023-06-02,4,강원도,0.051344,115.407658
2023-06-02,5,강원도,0.052067,142.913451
2023-06-02,6,강원도,5.18657,167.569935
2023-06-02,7,강원도,38.418361,147.435286
2023-06-02,8,강원도,100.085683,116.053711
2023-06-02,9,강원도,183.930643,50.729627
2023-06-02,10,강원도,257.913408,63.923023
2023-06-02,11,강원도,295.630522,82.80854
2023-06-02,12,강원도,307.623537,112.719961
2023-06-02,13,강원도,316.840172,107.19894
2023-06-02,14,강원도,316.875081,122.137449
2023-06-02,15,강원도,314.523023,87.284388
2023-06-02,16,강원도,279.17212,48.283733
2023-06-02,17,강원도,221.298051,22.97728
2023-06-02,18,강원도,143.758532,13.98351
2023-06-02,19,강원도,97.092976,14.109015
2023-06-02,20,강원도,82.367002,18.367687
2023-06-02,21,강원도,72.527734,18.50482
2023-06-02,22,강원도,52.092809,13.987924
2023-06-02,23,강원도,16.93497,8.116802
2023-06-02,24,강원도,3.827786,3.936305
2023-06-02,1,경상남도,0.18576,21.942304
2023-06-02,2,경상남도,0.0972,16.398549
2023-06-02,3,경상남도,0.62616,16.740821
2023-06-02,4,경상남도,0,18.628529
2023-06-02,5,경상남도,0,22.523456
2023-06-02,6,경상남도,1.476947,21.145017
2023-06-02,7,경상남도,25.202441,18.6756
2023-06-02,8,경상남도,82.121032,19.940021
2023-06-02,9,경상남도,163.920069,21.54931
2023-06-02,10,경상남도,242.168336,11.613596
2023-06-02,11,경상남도,278.826368,10.915193
2023-06-02,12,경상남도,310.994834,6.308325
2023-06-02,13,경상남도,329.095147,4.002905
2023-06-02,14,경상남도,328.411537,5.339476
2023-06-02,15,경상남도,299.542281,5.539323
2023-06-02,16,경상남도,251.273296,10.425794
2023-06-02,17,경상남도,179.766116,11.860651
2023-06-02,18,경상남도,115.062091,9.016947
2023-06-02,19,경상남도,55.88817,4.31503
2023-06-02,20,경상남도,31.036051,4.879872
2023-06-02,21,경상남도,22.688243,10.92121
2023-06-02,22,경상남도,16.280892,10.031388
2023-06-02,23,경상남도,8.149152,11.171318
2023-06-02,24,경상남도,2.720611,9.004023
2023-06-02,1,경상북도,0.11364,118.534293
2023-06-02,2,경상북도,0.01532,137.670245
2023-06-02,3,경상북도,0,156.518502
2023-06-02,4,경상북도,0.012655,131.380606
2023-06-02,5,경상북도,0,135.230737
2023-06-02,6,경상북도,3.043714,131.205013
2023-06-02,7,경상북도,38.22232,125.471738
2023-06-02,8,경상북도,119.629506,135.31099
2023-06-02,9,경상북도,246.728134,88.785318
2023-06-02,10,경상북도,357.392647,69.996259
2023-06-02,11,경상북도,409.190868,54.1774
2023-06-02,12,경상북도,460.999271,47.862382
2023-06-02,13,경상북도,485.555411,56.613099
2023-06-02,14,경상북도,480.125109,56.373615
2023-06-02,15,경상북도,448.486187,64.550554
2023-06-02,16,경상북도,384.396649,41.292847
2023-06-02,17,경상북도,282.599337,29.286017
2023-06-02,18,경상북도,163.308905,49.25208
2023-06-02,19,경상북도,97.566978,49.278872
2023-06-02,20,경상북도,71.420407,51.018356
2023-06-02,21,경상북도,68.21742,39.65414
2023-06-02,22,경상북도,51.765283,23.648341
2023-06-02,23,경상북도,24.935924,20.330639
2023-06-02,24,경상북도,6.918986,14.965643
2023-06-02,1,전라남도,0,8.694841
2023-06-02,2,전라남도,0.00004,6.595531
2023-06-02,3,전라남도,0.39896,13.756111
2023-06-02,4,전라남도,0.05832,26.686476
2023-06-02,5,전라남도,0,46.235985
2023-06-02,6,전라남도,2.789703,62.392089
2023-06-02,7,전라남도,80.305673,71.715365
2023-06-02,8,전라남도,262.134771,84.544132
2023-06-02,9,전라남도,485.820229,74.79733
2023-06-02,10,전라남도,748.655905,80.044978
2023-06-02,11,전라남도,"1,091.33",57.891465
2023-06-02,12,전라남도,"1,274.90",112.553232
2023-06-02,13,전라남도,"1,412.87",160.361698
2023-06-02,14,전라남도,"1,620.80",148.574216
2023-06-02,15,전라남도,"1,735.04",96.667141
2023-06-02,16,전라남도,"1,500.10",85.438731
2023-06-02,17,전라남도,"1,231.62",111.745982
2023-06-02,18,전라남도,949.149772,89.835875
2023-06-02,19,전라남도,670.834356,74.375399
2023-06-02,20,전라남도,519.070939,131.39228
2023-06-02,21,전라남도,443.089894,133.312151
2023-06-02,22,전라남도,247.080731,99.601056
2023-06-02,23,전라남도,30.346527,125.432206
2023-06-02,24,전라남도,7.598698,165.38203
2023-06-02,1,전라북도,0.14632,2.355616
2023-06-02,2,전라북도,0.02132,0.341424
2023-06-02,3,전라북도,0.38024,0.12078
2023-06-02,4,전라북도,0.24552,3.503801
2023-06-02,5,전라북도,0,5.563386
2023-06-02,6,전라북도,1.68758,10.828621
2023-06-02,7,전라북도,31.675814,8.625771
2023-06-02,8,전라북도,126.899212,8.038893
2023-06-02,9,전라북도,210.893778,11.769541
2023-06-02,10,전라북도,371.024206,3.803088
2023-06-02,11,전라북도,370.957935,4.00259
2023-06-02,12,전라북도,390.651666,14.961084
2023-06-02,13,전라북도,535.399839,20.861055
2023-06-02,14,전라북도,559.396591,11.477713
2023-06-02,15,전라북도,545.46532,3.487385
2023-06-02,16,전라북도,464.303034,10.794762
2023-06-02,17,전라북도,326.419618,11.080689
2023-06-02,18,전라북도,205.080391,11.187065
2023-06-02,19,전라북도,106.571221,11.774758
2023-06-02,20,전라북도,66.77076,22.354794
2023-06-02,21,전라북도,52.77206,20.228483
2023-06-02,22,전라북도,35.737404,16.582016
2023-06-02,23,전라북도,19.146145,26.596802
2023-06-02,24,전라북도,4.371319,24.960691
2023-06-02,1,충청남도,0.38836,0
2023-06-02,2,충청남도,0.01916,0
2023-06-02,3,충청남도,0,0
2023-06-02,4,충청남도,0,0
2023-06-02,5,충청남도,0,0
2023-06-02,6,충청남도,2.68582,0
2023-06-02,7,충청남도,37.927723,0
2023-06-02,8,충청남도,82.908972,0
2023-06-02,9,충청남도,119.930588,0
2023-06-02,10,충청남도,158.051413,0
2023-06-02,11,충청남도,182.88928,0
2023-06-02,12,충청남도,241.138937,0
2023-06-02,13,충청남도,330.296791,0
2023-06-02,14,충청남도,415.839528,0
2023-06-02,15,충청남도,449.772587,0
2023-06-02,16,충청남도,444.789311,0
2023-06-02,17,충청남도,355.116716,0
2023-06-02,18,충청남도,260.565106,0
2023-06-02,19,충청남도,181.312968,0
2023-06-02,20,충청남도,115.378377,0
2023-06-02,21,충청남도,69.21612,0
2023-06-02,22,충청남도,36.517886,0
2023-06-02,23,충청남도,16.000906,0
2023-06-02,24,충청남도,3.1317,0
2023-06-02,1,충청북도,0.06312,0
2023-06-02,2,충청북도,0,0
2023-06-02,3,충청북도,0,0
2023-06-02,4,충청북도,0.2476,0
2023-06-02,5,충청북도,0.2642,0
2023-06-02,6,충청북도,1.119195,0
2023-06-02,7,충청북도,15.417427,0
2023-06-02,8,충청북도,50.38871,0
2023-06-02,9,충청북도,87.236212,0
2023-06-02,10,충청북도,131.640616,0
2023-06-02,11,충청북도,150.722933,0
2023-06-02,12,충청북도,173.272138,0
2023-06-02,13,충청북도,185.819729,0
2023-06-02,14,충청북도,205.517377,0
2023-06-02,15,충청북도,199.773405,0
2023-06-02,16,충청북도,181.286989,0
2023-06-02,17,충청북도,151.298438,0
2023-06-02,18,충청북도,105.712068,0
2023-06-02,19,충청북도,68.124587,0
2023-06-02,20,충청북도,50.082147,0
2023-06-02,21,충청북도,40.562019,0
2023-06-02,22,충청북도,18.811912,0
2023-06-02,23,충청북도,7.847403,0
2023-06-02,24,충청북도,3.070893,0
2023-06-02,1,제주도,0.000464,12.416512
2023-06-02,2,제주도,0.127032,15.437123
2023-06-02,3,제주도,0.017248,4.280754
2023-06-02,4,제주도,0.000496,2.900786
2023-06-02,5,제주도,0.022392,9.180693
2023-06-02,6,제주도,0.627194,23.336707
2023-06-02,7,제주도,14.202144,65.373452
2023-06-02,8,제주도,39.525287,99.352127
2023-06-02,9,제주도,78.380049,99.896998
2023-06-02,10,제주도,168.244799,91.307363
2023-06-02,11,제주도,233.000024,114.782719
2023-06-02,12,제주도,268.881796,109.575738
2023-06-02,13,제주도,319.446822,61.460053
2023-06-02,14,제주도,331.848416,39.16008
2023-06-02,15,제주도,287.558031,64.606658
2023-06-02,16,제주도,230.957184,108.319218
2023-06-02,17,제주도,179.643173,128.521303
2023-06-02,18,제주도,104.268209,124.972202
2023-06-02,19,제주도,36.083082,114.489444
2023-06-02,20,제주도,11.45336,136.936567
2023-06-02,21,제주도,8.457264,138.963778
2023-06-02,22,제주도,5.720536,153.055698
2023-06-02,23,제주도,1.974071,137.061742
2023-06-02,24,제주도,0.313312,145.899006
2023-06-02,1,서울시,0,0
2023-06-02,2,서울시,0,0
2023-06-02,3,서울시,0,0
2023-06-02,4,서울시,0,0
2023-06-02,5,서울시,0,0
2023-06-02,6,서울시,0.10019,0
2023-06-02,7,서울시,1.076014,0
2023-06-02,8,서울시,2.217116,0
2023-06-02,9,서울시,3.384389,0
2023-06-02,10,서울시,5.663279,0
2023-06-02,11,서울시,4.061991,0
2023-06-02,12,서울시,3.987054,0
2023-06-02,13,서울시,2.543974,0
2023-06-02,14,서울시,6.483894,0
2023-06-02,15,서울시,10.20618,0
2023-06-02,16,서울시,8.505595,0
2023-06-02,17,서울시,6.846435,0
2023-06-02,18,서울시,3.618894,0
2023-06-02,19,서울시,1.703889,0
2023-06-02,20,서울시,0.400446,0
2023-06-02,21,서울시,0.16504,0
2023-06-02,22,서울시,0.15852,0
2023-06-02,23,서울시,0.034,0
