±¸ºÐ,±âÁØÀÏ,¿¬µµº° ½ÃÇàÈ¸Â÷,1½Ã,2½Ã,3½Ã,4½Ã,5½Ã,6½Ã,7½Ã,8½Ã,9½Ã,10½Ã,11½Ã,12½Ã,13½Ã,14½Ã,15½Ã,16½Ã,17½Ã,18½Ã,19½Ã,20½Ã,21½Ã,22½Ã,23½Ã,24½Ã,ÃÑÁ¦¾î·®
Ç³·Â,2019-12-12,42,0,0,16.4,30.6,45.8,43.6,3.1,0,0,0,0,0.2,24,25,24.1,2.2,0,0,0,0,0,0,0,0,214.9
Ç³·Â,2019-12-14,43,0,0,0,0,0,0,0,0,0,0,0,19.6,83.7,74,53.6,0.6,0,0,0,0,0,0,0,0,231.5
Ç³·Â,2019-12-17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,9,0,0,0,0,0,0,20.9
Ç³·Â,2019-12-18,45,39.5,69,81.1,83,78,60.4,24.8,0.9,0,0,0,60.3,102.5,89.4,70.2,19.3,0,0,0,0,0,0,0,0,778.4
Ç³·Â,2019-12-19,46,0,0,0,0,0,0,0,0,0,0,0,0,22.3,13.5,0,0,0,0,0,0,0,0,0,0,35.8
Ç³·Â,2020-01-01,1,0,0,0,0,0,0,0,0,0,0,0,9,27.1,7.3,0,0,0,0,0,0,0,0,0,0,43.4
Ç³·Â,2020-01-04,2,0,0,0,0,0,0,0,0,0,0,0,0,22.2,46,37.2,11.9,0,0,0,0,0,0,0,0,117.3
Ç³·Â,2020-01-12,3,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,1.7,0,0,0,0,0,0,0,0,0,13.3
Ç³·Â,2020-01-17,4,0,0,0,0,0,0,0,0,0,0,0,2.3,20,20,1.3,0,0,0,0,0,0,0,0,0,43.7
Ç³·Â,2020-01-18,5,0,0,0,0,0,0,0,0,0,0,9.6,28.3,62.8,65.5,18.6,0,0,0,0,0,0,0,0,0,184.7
Ç³·Â,2020-01-20,6,0,0,0,0,0,0,0,0,0,0,0,3.2,20,16.5,0,0,0,0,0,0,0,0,0,0,39.7
Ç³·Â,2020-02-05,7,0,0,0,0,0,0,0,0,0,0,0,0,20.9,25,15.4,0,0,0,0,0,0,0,0,0,61.3
Ç³·Â,2020-02-18,8,0,0,0,0,0,0,0,0,0,0,0,0,10.5,55.3,54,24.5,0,0,0,0,0,0,0,0,144.2
Ç³·Â,2020-02-21,9,0,0,0,0,0,0,0,0,0,0,0,22.8,45.8,5.6,0,0,0,0,0,0,0,0,0,0,74.2
Ç³·Â,2020-02-22,10,0,0,0,0,0,7.5,13.4,0,0,16.1,36.8,70.8,97.9,97.9,41.4,4.5,0,0,0,0,0,0,0,0,386.3
Ç³·Â,2020-02-24,11,0,0,0,0,0,0,0,0,0,0,0,0,7.7,2.2,7.2,2.8,0,0,0,0,0,0,0,0,19.9
Ç³·Â,2020-03-02,12,0,0,0,0,0,0,0,0,0,47.7,67,125.3,153,151.6,115.4,79,16,0,0,0,0,0,0,0,755
Ç³·Â,2020-03-04,13,0,0,0,0,0,0,0,0,0,0,25.4,85.2,112.2,128.5,103.9,58.5,27.6,0,0,0,0,0,0,0,541.2
Ç³·Â,2020-03-05,14,0,0,0,0,0,0,0,0,0,0,0,52.1,90.7,109,104,62,4.2,0,0,0,0,0,0,0,422
Ç³·Â,2020-03-11,15,0,0,0,0,0,0,0,0,0.3,8.6,39.2,71.5,93.7,102.5,102.5,88.9,52.7,0,0,0,0,0,0,0,560
Ç³·Â,2020-03-14,16,0,0,0,0,0,0,0,0,0,0,10.7,89.9,144.8,162.4,164,136.9,33.3,0,0,0,0,0,0,0,741.8
Ç³·Â,2020-03-15,17,0,0,0,0,0,0,0,0,0,3,47.5,104.3,113,102.1,97,80.7,17.4,0,0,0,0,0,0,0,565
Ç³·Â,2020-03-19,18,0,0,0,0,0,0,0,0,0,0,16.3,3.2,19.7,128.2,168.2,153.7,71.5,1.4,0,0,0,0,0,0,562.1
Ç³·Â,2020-03-21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
Ç³·Â,2020-03-25,20,0,0,0,0,0,0,0,0,0,0,0,0.1,19.9,21,12.4,0,0,0,0,0,0,0,0,0,53.4
Ç³·Â,2020-04-01,21,0,0,0,0,0,0,0,0,0,0,3.3,23,76.8,84.5,65,35.9,6.8,0,0,0,0,0,0,0,295.2
Ç³·Â,2020-04-04,22,0,0,0,0,0,0,0,0,0,2.4,46.5,100.4,104,104,96.3,58.1,14.8,0,0,0,0,0,0,0,526.4
Ç³·Â,2020-04-05,23,0,0,0,0,0,0,0,0,7.6,66.4,99,131.6,136.4,136.4,136.2,103.7,17.3,0,0,0,0,0,0,0,834.6
Ç³·Â,2020-04-09,24,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.9,0,0,0,0,0,0,0,0,0,0,3.3
Ç³·Â,2020-04-12,25,0,0,0,0,0,0,0,0,0,0,0,0,4.3,9.9,0,0,0,0,0,0,0,0,0,0,14.1
Ç³·Â,2020-04-13,26,0,0,0,0,0,0,0,0,0,1.9,33.9,104.1,126.2,110,88,35.4,1.9,0,0,0,0,0,0,0,501.3
Ç³·Â,2020-04-18,27,0,0,0,0,0,0,0,0,0,2.3,2.6,0,15.6,19,11,1.8,0,0,0,0,0,0,0,0,52.3
Ç³·Â,2020-04-20,28,0,0,0,0,0,0,0,0,0,0,0,0,6.7,25.1,0.7,0,0,0,0,0,0,0,0,0,32.5
Ç³·Â,2020-04-21,29,0,0,0,0,0,0,0,0,0,0,0,91.6,159.1,144.7,118.4,85.5,38,0.5,0,0,0,0,0,0,637.8
Ç³·Â,2020-04-22,30,0,0,0,0,0,0,0,0,0,49,80.6,135,154.9,152.9,131.9,106.3,36.7,0,0,0,0,0,0,0,847.1
Ç³·Â,2020-04-23,31,0,0,0,0,0,0,0,0,0.2,12,38.9,87.4,153.9,160.9,152.6,97.2,14.3,0,0,0,0,0,0,0,717.4
Ç³·Â,2020-04-24,32,0,0,0,0,0,0,0,0,0,0,0,0,10.7,19,15.7,0,0,0,0,0,0,0,0,0,45.3
Ç³·Â,2020-04-25,33,0,0,0,0,0,0,0,0,22.5,88.9,128.3,161.5,163.5,163.5,152.2,107.4,61.6,10.3,0,0,0,0,0,0,1059.5
Ç³·Â,2020-04-26,34,0,0,0,0,0,0,0,0,19.1,63.5,102.3,118,118,118,111.6,11.9,0,0,0,0,0,0,0,0,662.4
Ç³·Â,2020-04-27,35,0,0,0,0,0,0,0,0,0,0,0,0,17.5,16.9,0.7,0,0,0,0,0,0,0,0,0,35.2
Ç³·Â,2020-04-30,36,0,0,0,0,0,0,0,0,0,0.4,18.1,54.6,65.3,52.7,20.4,5.3,0,0,0,0,0,0,0,0,216.8
Ç³·Â,2020-05-01,37,0,0,0,0,0,0,0,0,0,0,0,12.9,23.6,36,13.2,0,0,0,0,0,0,0,0,0,85.7
Ç³·Â,2020-05-06,38,0,0,0,0,0,0,0,0,0,0,0,0,14.2,13.1,0,0,0,0,0,0,0,0,0,0,27.3
Ç³·Â,2020-05-07,39,0,0,0,0,0,0,0,0,0,0,2.2,55.8,83.7,80.3,72.3,15.9,0,0,0,0,0,0,0,0,310.2
Ç³·Â,2020-05-08,40,0,0,0,0,0,0,0,0,0,0,0,6,64.4,97.7,99.8,34.1,4.6,0,0,0,0,0,0,0,306.7
Ç³·Â,2020-05-09,41,0,11.1,29,29,29,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.1
Ç³·Â,2020-05-12,42,0,0,0,0,0,0,0,0,0,0,0,0,19.5,29.5,26.7,6.1,0,0,0,0,0,0,0,0,81.8
Ç³·Â,2020-05-19,43,0,0,0,0,0,0,0,0,0,25.5,55.5,88.4,77.8,98.4,101.2,65.7,10.6,0,0,0,0,0,0,0,522.9
Ç³·Â,2020-06-30,44,0,0,0,0,0,0,0,0,0,0,2.2,16,32.4,39.7,28.4,0,0,0,0,0,0,0,0,0,118.6
Ç³·Â,2020-07-01,45,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.8,0,0,0,0,0,0,0,0,0,0,9
Ç³·Â,2020-09-07,46,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,19,2.1,0,0,0,0,0,0,0,0,33
Ç³·Â,2020-09-22,47,0,0,0,0,0,0,0,0,0,0,0,0,21.7,57.9,10.6,0,0,0,0,0,0,0,0,0,90.2
Ç³·Â,2020-09-27,48,0,0,0,0,0,0,0,0,0,0,10.1,19.7,22.8,17.2,0.6,0,0,0,0,0,0,0,0,0,70.4
Ç³·Â,2020-10-05,49,0,0,0,0,0,0,0,0,0,26.1,84.5,103.4,118.2,118.8,87.1,41.4,0,0,0,0,0,0,0,0,579.5
Ç³·Â,2020-10-06,50,0,0,0,0,0,0,0,0,0,0,0,0,5.8,2.6,0,0,0,0,0,0,0,0,0,0,8.4
Ç³·Â,2020-10-07,51,0,0,0,0,0,0,0,0,0,0,0,5.5,19.8,5,6.5,0,0,0,0,0,0,0,0,0,36.8
Ç³·Â,2020-10-08,52,0,0,0,0,0,0,0,0,0,0,15.9,50.9,85.2,100.1,47.4,14.7,0,0,0,0,0,0,0,0,314.1
Ç³·Â,2020-10-13,53,0,0,0,0,0,0,0,0,0,0,4.4,46.3,78.3,71.4,28.3,2.6,0,0,0,0,0,0,0,0,231.4
Ç³·Â,2020-10-14,54,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,0,0,0,0,0,0,0,0,0,0,7.5
Ç³·Â,2020-10-17,55,0,0,0,0,0,0,0,0,0,0,0,1.5,4,2.6,0,0,0,0,0,0,0,0,0,0,8.1
Ç³·Â,2020-10-23,56,0,0,17.7,20,8,0,0,0,0,31.5,104.9,122,123.3,114.8,72.6,33,20.7,0,0,9.4,20.4,0,0,0,698.3
Ç³·Â,2020-10-24,57,0,0,0,0,0,0,0,0,0,48.4,101.2,134,154.2,150.8,129,81.5,18.4,0,0,0,0,0,0,0,817.4
Ç³·Â,2020-10-25,58,0,0,0,0,0,0,0,0,0,0,0,24.6,60.8,70.7,46.4,0,0,0,0,0,0,0,0,0,202.4
Ç³·Â,2020-10-29,59,0,0,0,0,0,0,0,0,0,4.3,38.7,57.9,38.6,0,0,0,0,0,0,0,0,0,0,0,139.5
Ç³·Â,2020-10-30,60,0,0,0,0,0,0,0,0,0,0,0,0.3,7.4,3.4,0,0,0,0,0,0,0,0,0,0,11.1
Ç³·Â,2020-11-01,61,0,0,0,0,0,0,0,0,0,0,0.9,10.7,12,9.8,0,0,0,0,0,0,0,0,0,0,33.4
Ç³·Â,2020-11-03,62,0,0,0,0,0,0,0,0,0,1.2,64.7,141,157.2,146.8,115.3,53.6,4.6,0,0,0,0,0,0,0,684.4
Ç³·Â,2020-11-04,63,0,0,0,0,0,0,0,0,0,1.7,11.7,54.1,69.2,53,10.9,0,0,0,0,0,0,0,0,0,200.5
Ç³·Â,2020-11-08,64,0,0,0,0,0,0,0,0,0,8.4,51.7,85,91.9,93.9,49.2,9.6,0,0,0,0,0,0,0,0,389.5
Ç³·Â,2020-11-09,65,0,0,0,0,0,0,0,0,0,0,0,9.4,19.2,19,0,0,0,0,0,0,0,0,0,0,47.5
Ç³·Â,2020-11-13,66,0,0,0,0,0,0,0,0,0,0,0,0,30.3,1.7,0,0,0,0,0,0,0,0,0,0,32
Ç³·Â,2020-11-18,67,0,0,0,0,0,0,0,0,0,0,31,43.8,10.5,0,0,0,0,0,0,0,0,0,0,0,85.4
Ç³·Â,2020-11-20,68,0,0,0,0,0,0,0,0,0,0,14.5,61.4,107.3,50,8.5,0,0,0,0,0,0,0,0,0,241.6
Ç³·Â,2020-11-23,69,0,0,0,0,0,0,0,0,0,0,0,0.5,18.8,3.9,0,0,0,0,0,0,0,0,0,0,23.2
Ç³·Â,2020-11-24,70,0,0,0,0,0,0,0,0,0,2.5,0,0,31.4,30.5,23,0,0,0,0,0,0,0,0,0,87.4
Ç³·Â,2020-11-25,71,0,0,0,0,7.4,0,0,0,0,31.9,60.4,63.9,71.4,69.5,53.4,22.7,0,0,0,0,0,0,0,0,380.4
Ç³·Â,2020-12-06,72,0,0,0,0,0,0,0,0,0,0,0,5.5,6.2,4,8,0,0,0,0,0,0,0,0,0,23.7
