거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2017-01-01,656378,621408,589700,573419,570036,582280,602341,602859,589152,549536,542237,531976,524731,518877,514722,516666,533692,597410,644140,639266,632794,621849,628381,628715
2017-01-02,586422,554643,534583,526580,534727,552478,575498,604490,654646,680611,674699,665222,629074,628667,623171,619558,631196,664099,702374,696948,676864,658100,653553,654272
2017-01-03,615448,583552,562464,554712,565416,585445,611389,639643,668396,647479,639616,625621,595370,605550,602497,599568,613027,667579,730349,728496,711420,684298,675868,677630
2017-01-04,639216,605161,587747,579132,586761,606690,635172,663844,689901,659873,648561,635970,605048,615175,609187,602033,626323,679151,733058,729113,710215,674201,663473,662290
2017-01-05,619030,587831,565634,555499,559200,577059,602913,628171,670561,671578,660257,647305,618948,633173,635966,641629,663521,691493,712672,702331,693804,657977,650134,652141
2017-01-06,611637,580367,560626,554016,559328,573921,601400,630437,671269,668184,648418,629877,598662,611283,608394,608268,620114,664976,718733,716494,693009,658830,652419,649346
2017-01-07,610887,580532,567694,557430,560172,574309,590464,599338,622928,621165,626822,617126,588336,597194,596072,601468,632451,662801,685056,679474,665954,642990,643245,640647
2017-01-08,600263,566206,549887,546843,557170,570971,587266,590248,604602,592128,579049,568365,560729,562577,556752,554143,572093,621520,668654,679198,672847,648934,642716,641389
2017-01-09,606413,580805,558308,550041,560210,582426,620083,656967,701903,704515,708257,694779,659177,667488,658566,655270,671648,729152,773727,764808,751383,715246,706926,710020
2017-01-10,666668,636070,616315,609134,610510,628883,654822,682177,726349,719963,707103,696219,664117,671307,664600,662409,684498,745901,788098,781327,760493,725139,717880,720781
2017-01-11,682141,650323,626157,619395,622064,641056,665790,702613,748212,757043,729474,705200,667331,671778,672854,680559,715010,772741,802356,794477,778942,753081,736610,730875
2017-01-12,692735,656569,631383,621012,628542,646147,669666,700169,735037,720799,701510,674865,637673,648087,653359,668993,697447,739564,762071,749652,734502,718176,715599,720808
2017-01-13,682880,657936,636649,628242,632847,653387,678087,713608,739169,706208,682999,677966,654177,669510,668843,674100,709678,758189,784214,775286,763563,747845,746926,753822
2017-01-14,714498,680842,653656,637513,637948,659449,682777,698740,721847,709364,692655,679607,657058,659831,658450,657055,679333,747469,794169,794498,783979,763231,762309,765763
2017-01-15,726297,691983,670937,662770,667518,680201,697237,705477,693333,635181,613716,604089,594814,593028,591343,596503,626914,708405,768938,777271,765879,753420,748272,749997
2017-01-16,705187,672331,649812,639777,640329,654931,683087,719595,755987,741134,737398,726437,686324,696671,688069,684073,703247,771405,823918,817154,800444,769992,762664,763511
2017-01-17,721022,689288,663969,648397,646268,666022,690266,727058,751236,723850,716221,702462,673411,678136,667238,659895,667520,732977,792790,788054,767113,726560,717281,727119
2017-01-18,691313,660769,633587,617586,610667,624641,654628,697899,743170,734189,716152,704812,684943,691563,682044,684089,715044,750383,786954,778275,759748,733469,728499,731901
2017-01-19,685088,656243,624379,610851,612918,634738,668614,700205,732938,727743,705935,689007,654938,668773,679136,677541,692021,738497,793602,788299,767820,742750,733441,735917
2017-01-20,691410,642899,622252,623985,633734,653626,685165,723837,776487,785203,771550,756173,729520,739485,745840,759490,795373,824916,844261,837213,814267,780149,771428,773924
2017-01-21,731371,700645,677054,671916,670047,684982,705253,723582,726702,691296,694806,678832,643309,646584,647171,656879,677068,728666,784812,775443,756762,723016,725392,729663
2017-01-22,685311,656575,632487,621876,624039,639805,664309,689257,683163,650311,635179,630433,626399,634458,636833,653001,680374,739542,791827,788666,776909,750184,748066,750720
2017-01-23,713524,684702,664147,660550,662824,678657,709904,743065,799133,796822,774895,760120,729812,742214,739076,736998,757245,808776,848668,839629,818650,778451,769926,772730
2017-01-24,727344,690338,663883,652404,652979,668845,693867,731461,780034,776740,771389,749498,717409,732109,718859,717433,733194,790758,843833,838606,820744,783802,777650,778394
2017-01-25,735042,701318,677258,670123,668712,679640,705535,739095,770601,751554,738250,720044,685815,688285,676319,667396,679636,726492,798189,805434,789632,759678,754048,757310
2017-01-26,716676,683158,660997,653014,662311,676154,699738,731709,745003,695176,683427,667163,633102,633761,624192,614944,616868,660799,741764,752315,747006,717310,712315,714667
2017-01-27,674887,646275,621293,604582,601398,606858,611071,613357,621487,614515,597387,590735,576492,567585,559752,557202,562842,613419,704319,725171,722250,703527,710199,714299
2017-01-28,682189,650518,628185,620428,618082,630808,654565,664199,602706,508574,483525,471174,462284,459241,459664,466515,484066,526202,604019,624076,624791,615463,630961,642238
2017-01-29,597051,560233,541630,530441,528057,537240,546174,544534,551483,543453,533949,529293,531482,523252,520248,515116,522810,550580,603666,612236,607529,594640,598856,607684
2017-01-30,578862,558835,548729,549217,556884,577065,597543,608316,611554,588669,598626,601658,591339,588997,585913,589685,611456,673471,743114,753010,747829,712688,716561,729759
2017-01-31,695177,666830,645681,636541,639539,652147,682650,715854,733141,704820,709770,701449,672222,673775,658372,652086,676697,720392,764311,765176,748197,706624,699414,706754
2017-02-01,681485,657748,638767,623842,622846,629727,653810,693740,752149,750366,730867,718764,687361,699003,695306,700240,696060,735429,801865,805301,788808,759886,754773,756818
2017-02-02,718851,687033,662804,653509,655877,671912,699659,739596,748428,709179,699467,685925,651500,658004,652185,645320,653296,694267,782708,800066,791553,759769,750939,751322
2017-02-03,707926,675439,655503,646155,646398,658451,686188,712640,727511,695265,688708,675346,646442,659130,658426,651935,667182,690062,738197,736825,718660,688265,679074,682294
2017-02-04,643924,613232,590068,578690,582723,596629,617362,632888,665377,658155,661101,644588,623667,629123,636700,648803,664547,678226,699395,686361,671657,649867,649254,652167
2017-02-05,613089,581363,566649,553888,557623,573805,593584,597257,612548,586547,596085,594554,592728,599180,597213,585898,595598,637508,716149,724077,713756,694542,693876,695822
2017-02-06,657589,629802,611501,604865,611824,632542,663662,705319,718467,690175,686234,676341,653752,671882,674841,668921,682768,733798,793360,795007,778710,740781,729235,729157
2017-02-07,686524,651813,623498,616916,619232,636894,664636,704979,716222,681317,674923,656537,621459,630839,629598,631603,636964,664242,751354,774737,766833,736409,728082,726792
2017-02-08,685158,645649,609016,591992,591952,605765,633037,666375,702660,699301,692215,679191,660584,668874,688630,716746,736845,763539,788783,792573,768954,733625,726837,730301
2017-02-09,691772,658042,637445,628289,631819,649772,679789,717728,779123,774529,760313,748182,719351,731616,734532,730714,741933,790405,832864,832344,814680,775994,768499,768432
2017-02-10,731735,696424,675709,663919,670174,682153,706501,739437,781065,801682,766273,742898,726978,738008,753845,746587,762678,799616,827327,825450,804312,770440,763993,771262
2017-02-11,737221,708735,688741,676005,674188,685861,705309,715141,732348,722540,702483,699981,683451,679105,677014,676638,700233,741529,791688,797241,781388,754856,756612,763504
2017-02-12,724245,695461,670102,658669,664854,683253,704625,708841,666147,613309,609141,601132,589283,587549,581364,579584,593872,651095,752143,782701,777377,756215,757461,763340
2017-02-13,725346,692871,673886,667397,669489,685625,711945,744816,753037,711979,706482,690272,656574,661554,654629,648903,653430,685994,771404,793460,783025,749299,742874,742988
2017-02-14,693191,659644,636331,627043,632767,649705,674959,706951,713574,683928,684303,670415,640262,648632,645085,637362,646860,687634,774751,791955,775774,743710,740389,746036
2017-02-15,705266,674400,656493,648157,651285,670097,699186,723652,719327,683000,675345,659052,627775,633503,625890,621052,624746,649978,732107,770399,766821,745875,739602,737582
2017-02-16,695333,659942,633550,622977,624969,636990,664920,682237,683271,661949,655218,641116,612317,616062,617806,619572,632987,650213,692287,695616,682911,650332,639065,642032
2017-02-17,600749,568770,546200,532676,537058,568735,602577,625383,652013,664661,670382,652880,612109,619202,617194,615279,627487,656105,729982,753532,746778,718211,712598,712507
2017-02-18,672792,642963,627628,614494,617544,632500,654179,666701,667628,627168,627470,615456,593622,594554,594415,596646,600836,649208,747096,771467,769484,743992,744086,749114
2017-02-19,711370,683097,664943,656883,660785,673521,690821,685173,626377,569606,563728,560543,543330,544618,539596,546324,554018,589561,667721,686785,676560,645795,643551,634509
2017-02-20,591772,555370,538729,535836,534495,553003,575493,603606,652513,683647,688272,691012,657613,651239,645341,647581,664362,711449,780753,795923,785097,754332,746870,747480
2017-02-21,706596,671156,651379,636264,635597,663666,695038,719233,713138,673457,667482,650931,619022,624144,616171,615887,626096,687405,735306,761303,743255,706506,690247,679965
2017-02-22,630863,600678,576122,566428,567059,576365,604275,628325,683093,707798,708630,692559,673949,677421,669247,667020,688269,712521,728195,723776,708315,683642,688543,691452
2017-02-23,654210,622289,607766,603259,607297,623652,653511,676383,707903,708104,704102,680968,654562,667182,660825,659342,700150,748123,785069,798067,788599,761150,754665,756399
2017-02-24,716929,682848,660838,649994,651227,662365,685558,706791,713393,696741,696042,676462,641137,646527,643773,639148,649902,683015,771577,800144,788799,757614,752474,754724
2017-02-25,712226,682121,658078,645273,644907,660449,682170,680138,651291,625161,628716,617213,592502,593074,586990,585602,599019,640156,725144,743252,729022,703296,708270,716535
2017-02-26,682557,646773,618882,610788,618423,633472,648015,645227,617146,586491,581809,569499,558921,552168,548327,544322,557215,591130,686789,725867,727135,711511,712775,713964
2017-02-27,673491,645224,629257,622356,628379,644976,671462,696920,682858,663273,641862,644270,615750,646425,632964,627995,629329,650422,722451,755640,751611,733066,728284,728294
2017-02-28,687885,656703,637991,629392,635126,652135,677521,691038,667463,649159,645837,627792,600164,606478,598390,590559,596479,620473,699703,743333,738062,718641,713280,708805
2017-03-01,663841,628216,604285,593032,597777,612333,632503,635166,603188,571883,581177,571604,554654,559928,552234,550825,561812,598589,656409,685854,682177,677496,678880,679945
2017-03-02,643327,615342,600102,596982,605263,622783,654591,685987,713135,705515,709673,695602,673616,686983,681261,676148,684165,716854,778878,793093,777497,753643,746152,742993
2017-03-03,696462,668820,650006,643615,649784,663755,692689,706624,677461,660079,657172,636549,606442,614355,611892,609239,617155,646089,701081,731640,720879,701769,697946,698271
2017-03-04,660036,631215,616072,607938,602077,617927,649137,646862,613561,591111,586371,576490,558965,565376,559729,555632,561714,585965,646343,691057,691481,679457,682594,684459
2017-03-05,650387,617464,594392,588371,587909,602677,619910,612295,588014,557290,557608,554500,550871,548044,534438,526843,532812,555539,627701,670943,669854,661369,661800,665342
2017-03-06,622648,593986,572720,566065,573132,599782,637384,666886,666324,657316,652102,638291,613471,621902,620223,621115,632522,673870,751366,777854,762100,741757,726261,720500
2017-03-07,681173,652641,635563,631251,637763,659076,691548,709401,703389,692950,707411,693637,673249,680775,669521,664356,673528,713172,780504,804938,790010,760634,747865,746438
2017-03-08,695343,672191,647181,633698,634459,654194,690594,710155,699180,696083,691416,684152,656761,665708,659155,654396,663440,714349,767367,782445,758812,728926,721054,729403
2017-03-09,690537,659742,642717,637733,644966,661409,689872,697784,672052,674673,662983,632811,615336,622669,615020,607419,615117,643096,714513,751940,745936,722238,716272,718575
2017-03-10,677931,639878,617582,612983,622851,638639,665704,679037,663662,648865,643620,630519,599833,603457,600538,596012,602058,620138,682043,731974,727719,719488,718382,721204
2017-03-11,682298,652690,633887,624762,628135,645257,667434,656906,608323,594669,590082,575589,556579,557960,551785,548380,552489,574984,648182,707968,710275,696633,692078,696555
2017-03-12,657219,631961,613684,602278,598398,611169,630722,619745,559797,542432,538561,530731,520583,518399,515555,519587,532931,561944,616927,651276,652400,639525,631729,628120
2017-03-13,587474,565951,552430,547254,553626,574811,606659,635036,657515,642674,631069,622727,604989,612741,612821,611652,626303,664685,694142,708376,686868,669204,661106,659176
2017-03-14,615509,583046,564876,566505,579250,603224,634777,647430,629170,626921,624536,608945,586998,593458,591016,590681,600866,626044,691275,742244,734803,720201,716110,712421
2017-03-15,671152,643097,625239,618469,622404,639345,669106,670418,641148,639240,638391,621610,591936,598896,590327,587922,595831,616871,682602,743070,738569,720034,712189,708968
2017-03-16,673332,648509,629865,621904,619207,630918,649342,662465,653172,639623,634828,630412,607426,621776,620669,617642,639208,650051,691833,730988,727283,710591,705918,704760
2017-03-17,667061,638364,620806,615864,621295,644943,673930,674494,639004,631525,627807,611734,585976,590574,584506,581404,587917,608015,672097,722608,721629,710113,710457,707665
2017-03-18,671145,639329,613014,610449,613171,629424,637523,624307,637394,632014,623201,606932,588171,585246,582018,585049,584583,593059,645055,701357,704300,693734,690867,691492
2017-03-19,652330,627135,607746,602121,606692,624900,642138,608926,551476,540025,537090,528342,518428,516784,512952,512787,525215,558438,616887,652828,662308,652058,637030,633079
2017-03-20,602136,575794,563634,553075,556318,573148,586982,618313,672841,681428,687392,687636,683404,691047,678963,676703,707505,710073,712480,713501,698657,675607,670482,665801
2017-03-21,621650,592438,576964,570138,585172,605179,637204,649970,630426,625432,627513,612782,587855,598622,597511,593984,600976,626422,695044,745218,737650,724013,713506,710480
2017-03-22,673700,643594,621994,614436,620965,638447,660547,665124,653094,645909,650084,630896,605364,617117,605277,600968,610358,632725,674435,706653,699141,678733,670728,664774
2017-03-23,624758,592693,576315,574857,581764,604612,630564,657470,677950,662467,669802,648178,622994,627549,621048,619368,615468,614358,661139,721790,723813,716456,710880,706086
2017-03-24,662789,632966,610842,595780,599433,619301,640127,644583,639033,637225,638628,623452,596588,607112,606785,607682,616650,648122,680037,695374,685822,668948,664465,667186
2017-03-25,629227,597627,578364,571363,576394,593079,610917,625161,645229,651359,630671,604856,589937,595523,599928,607277,626146,617977,661831,706982,707375,694914,695823,702209
2017-03-26,666465,634608,610987,602395,606065,620460,634691,607536,575732,557281,564598,568436,561368,556173,556700,556171,571373,610801,668318,709439,703707,694341,691802,693365
2017-03-27,653208,623083,601251,595431,606422,626692,652383,648280,647867,658247,656202,642212,612924,618514,600945,588539,599077,620097,682222,741736,746493,731304,723124,716276
2017-03-28,672565,643427,628099,624898,631811,653958,674761,656835,626578,626075,620877,605103,576579,581304,578421,578615,585183,604618,649796,700170,690273,667950,664475,658493
2017-03-29,621197,588213,567174,555718,556415,572615,593449,613875,634907,618002,609321,596235,574457,583176,579534,578862,591809,605354,632114,673183,675236,666825,662231,658315
2017-03-30,620106,590483,566527,557819,562531,588326,613761,607814,600023,610561,607367,593227,567267,575049,571546,566245,572515,589327,626892,665861,662510,649430,642769,636590
2017-03-31,596179,566537,552692,551547,559214,577315,610303,646231,685349,672145,659831,646289,619589,631304,620269,606467,607346,623274,655200,695509,700085,688253,686774,684475
2017-04-01,645984,613996,594196,586278,590636,605607,625537,604042,577003,583959,593107,581126,557516,557801,549637,543317,549701,569894,634934,699407,707453,700093,696147,701035
2017-04-02,659836,635745,613346,600059,595042,606794,611741,588610,552526,542479,537793,523861,515134,511063,506083,503390,515085,536941,596372,671834,691986,683700,683018,684181
2017-04-03,647603,619779,603488,600847,609330,623946,646160,616107,593518,599380,598292,584330,560596,569775,570179,568180,571161,579487,620028,686850,698762,689060,684235,673805
2017-04-04,633080,603595,586959,582659,588022,610449,627087,605733,589680,592050,586652,572999,552681,563825,562992,560261,566450,585641,611142,650632,650278,632494,616940,610085
2017-04-05,562696,528152,513661,506409,511701,529969,552376,588058,612869,614337,615890,597133,582001,597538,601042,605115,621582,633296,636977,648398,635640,621070,610851,601808
2017-04-06,555250,530434,507520,507979,513978,532960,560808,589817,627373,638742,630485,630924,618316,617817,618854,624663,628567,647971,656417,661482,647834,627887,617423,608200
2017-04-07,564829,529858,512396,511522,521846,535697,556683,565996,584444,594617,588956,579588,557639,563353,563944,562426,563916,574627,591799,619065,615732,604086,599491,586775
2017-04-08,546235,517237,493979,487650,497421,517868,533710,530977,546538,553866,548678,538669,523784,524055,519375,515303,521875,530489,551898,601330,617734,615892,612809,602077
2017-04-09,559687,537160,509216,502077,510195,517992,531014,528477,532133,533520,528242,517348,512713,511028,513012,513340,534821,568177,590503,623951,624202,612484,607852,601517
2017-04-10,560273,530892,515787,508893,514321,536521,561002,592319,615121,601960,602200,595906,589760,605088,604135,614125,635878,654031,664357,675519,665520,644925,634234,625859
2017-04-11,578727,551230,534465,527899,536305,550793,583715,611463,622254,611831,589915,585007,561256,567043,564224,562349,563697,573814,603518,661917,669166,660735,650566,642335
2017-04-12,596076,570432,552457,544211,545485,565628,583434,584653,576244,581107,581979,570294,547443,556627,551565,549323,557088,572022,603059,668831,685058,677627,674630,668449
2017-04-13,626372,599870,575594,572470,577630,597800,610646,573750,566744,572753,572071,562658,547673,556225,551853,544449,552124,562666,590731,655466,671062,663926,660345,648372
2017-04-14,605290,581813,560282,553455,559111,573420,576604,547511,557647,567901,566940,556497,542877,555286,559214,552404,554406,566597,576083,617581,626627,617949,610559,600527
2017-04-15,558984,528495,511986,503162,498598,511555,526425,528079,533770,540579,542935,537531,525710,536383,534906,530076,529318,538438,552283,583426,590368,583900,576589,566515
2017-04-16,529778,506073,490376,484806,491995,510549,516552,500475,498943,501290,503862,497924,494209,497844,495458,497270,505230,517842,540678,568565,576187,568158,560868,541397
2017-04-17,499942,471454,457843,455654,458447,481388,499915,556582,601456,622367,629071,609425,593355,594738,596452,592466,593543,584549,580193,621517,630058,624441,618732,605014
2017-04-18,562209,537004,522641,525921,536501,555112,561556,540102,553544,563754,566818,558753,539112,545945,550462,554117,559288,569905,578579,622564,639266,630786,627590,615774
2017-04-19,575329,550471,539177,536307,543706,564572,574272,541909,547391,558093,561363,553428,533692,547154,546812,547396,549080,557134,575299,640177,658448,647935,639314,622521
2017-04-20,580138,545101,522385,512593,519042,528922,547266,585421,599947,576505,581377,575523,555739,563405,566354,567098,567680,575922,592071,621450,624622,608818,596354,583318
2017-04-21,542782,513352,496270,491360,498125,516578,539334,558652,573645,583309,580793,566868,551403,564505,569480,572031,585689,592798,596509,634775,641846,630012,623662,614805
2017-04-22,572815,546167,533960,533398,542530,561725,565212,529764,532663,543348,546859,536617,527270,530258,526966,521915,523063,531497,553506,617900,646026,647647,646175,637316
2017-04-23,598843,576114,562000,558447,561979,577382,571811,521375,508219,509522,510938,503676,498119,497072,496833,495617,500592,513430,537328,605797,636913,637697,632790,619984
2017-04-24,582178,556270,540443,537736,543960,557318,562972,535150,549503,562463,563336,555724,539748,551671,550086,545302,551539,558598,567016,615356,625515,605791,588806,568350
2017-04-25,522672,496473,481979,474772,480217,490637,508523,520744,548116,563449,569542,563217,545130,559360,556449,554126,559633,572160,582915,606316,612818,599392,583818,564355
2017-04-26,523970,497218,480066,478692,484126,497306,526785,566924,592504,590287,583155,576418,560862,572575,560459,556950,561121,567481,572815,619761,641656,636906,627192,617696
2017-04-27,571846,543606,522450,528232,533607,555005,560064,554725,562941,571045,571028,564171,539592,550491,550181,545932,552480,557568,580448,645299,668382,664173,656482,648976
2017-04-28,605309,578181,560065,555334,557102,569782,574180,544274,558124,568492,569213,560036,541459,554189,551120,548560,552265,555522,565327,614675,637348,624732,614639,600798
2017-04-29,561007,538014,521982,513413,523556,534049,539165,516301,531548,542206,548233,539738,524046,531403,528609,525317,528509,535619,547854,595080,620730,617859,607525,591436
2017-04-30,554391,527989,509399,493246,498421,506174,507929,491392,497353,502120,508062,504306,500546,502547,502196,500507,508308,520747,536235,579625,600485,592479,584144,565079
2017-05-01,527637,504117,487031,481516,485432,497426,502924,503821,523859,534288,538275,530582,521949,526490,526043,524179,529148,537252,553481,590044,597250,584760,575050,556908
2017-05-02,515630,484771,468139,464566,466821,481020,504644,522949,551138,562270,562961,562947,550188,556824,557069,549596,555277,558778,562058,600709,620169,610393,598986,581158
2017-05-03,537661,509891,493807,483611,481917,495785,500106,505602,519863,530631,534477,529327,513771,525700,528743,530536,533216,540906,550323,584269,602154,595596,584393,562954
2017-05-04,521060,495734,479314,474608,482093,493275,498820,507209,535879,549756,554365,554403,541313,552299,556302,556054,559956,572896,585877,600213,603698,589607,573043,547159
2017-05-05,507311,475436,460027,451819,454091,467567,486305,504934,528269,541358,547576,548670,533678,538552,531863,530740,536346,546946,559134,583938,594002,581808,566029,551162
2017-05-06,509183,480608,465955,465194,475233,488942,498773,495557,516376,527330,533033,531475,520161,528164,522684,521335,520553,529583,539238,570786,592016,588436,577162,562824
2017-05-07,522652,488732,471608,468812,475868,496941,501102,482374,492466,497423,502002,497724,491940,494217,495758,498155,503877,514415,527238,565840,593142,593993,585810,567377
2017-05-08,527045,506982,495969,492437,496378,503632,515905,508321,533761,553418,562569,557157,540846,555242,555955,555358,556834,561674,570659,587892,596431,579616,561732,551842
2017-05-09,520218,491709,476446,470264,474643,490172,506658,538844,569299,563828,567834,562645,555763,568079,551605,534133,546230,552434,566251,593877,596023,588042,579821,565955
2017-05-10,520498,491399,473053,471002,470114,488623,510991,522829,557131,570872,571068,559992,543123,553328,548826,544140,549995,553257,555970,587106,607376,595060,580811,564770
2017-05-11,524331,493304,476289,469282,469314,481858,494406,511710,543952,553673,565213,564397,551440,564870,568319,566365,568814,569915,572094,588704,593100,572316,559041,535727
2017-05-12,490514,463202,445977,438463,441890,455159,492246,530066,560943,570314,575558,569817,555441,569728,571528,579060,587676,597553,591232,595319,606202,584352,575196,556515
2017-05-13,516705,491302,482120,478419,483038,490163,491090,494614,517654,530812,538174,533877,521554,531961,529584,527510,528807,532690,537178,565014,575342,577260,561675,551661
2017-05-14,513542,489183,471732,462795,468738,485166,485029,474913,486684,496847,499126,495681,490720,492622,491280,490924,496305,509875,519142,554127,580016,574728,567096,551177
2017-05-15,512208,489590,475480,469222,473820,483956,491173,502223,527522,547442,553792,547800,531060,548166,546156,542243,546212,552303,557009,580055,598255,591750,576773,561105
2017-05-16,523134,496136,480613,474688,472279,473838,491844,515804,543376,555086,558023,550823,536086,552640,552519,554656,558115,555223,565033,582858,586970,573822,568714,553535
2017-05-17,516516,495422,474551,472493,475492,490619,499700,510212,535772,552161,556512,550972,534218,549564,549619,550458,552776,557285,555304,583820,603961,592239,579059,559918
2017-05-18,519820,499128,485137,478338,480995,489995,502562,516514,544382,559949,563458,557777,542503,558002,560560,561227,566095,571380,569642,589109,606912,594801,579248,559332
2017-05-19,521504,497439,482883,477902,481734,492480,502327,516116,547945,567310,574158,567404,550505,563366,564193,564877,567523,569408,566096,586935,603921,594153,579154,556978
2017-05-20,518023,493845,478464,470446,474720,482762,488467,498490,525954,539464,546789,536364,516945,528860,535796,533606,534293,539905,545505,564698,577386,568830,554780,536718
2017-05-21,498668,475061,461441,453088,454380,460507,470982,483158,495536,506249,513166,513737,515887,517694,515161,509835,519746,532995,541007,556983,572939,563718,549257,529780
2017-05-22,493824,472346,457716,452574,458196,468762,483690,505886,533904,557638,570204,569330,557122,575245,577751,576725,580807,582846,580224,589264,600917,585832,562567,536188
2017-05-23,496246,469842,452341,445797,451528,460061,478878,508337,550291,570582,578030,580464,567140,578231,584589,583925,588285,591718,592975,599527,600796,576465,552690,527262
2017-05-24,484640,458036,442706,435019,439906,450365,481347,518576,555539,579370,588488,582955,570249,583306,582415,577933,582764,589021,584595,593741,600120,581428,561921,537265
2017-05-25,495745,467560,454656,450095,451450,462243,485862,516285,551894,567483,578757,579705,565417,576982,572558,571190,572071,573016,570481,583043,596121,584609,564094,541966
2017-05-26,502338,480648,468516,462969,468729,476416,494488,516019,548933,565544,569885,559148,544095,557879,556823,556630,558704,563725,563496,587659,611822,599071,578667,560296
2017-05-27,523647,500696,483531,472693,477536,485986,491186,495081,520607,534013,538479,532804,517480,521464,522862,521155,524956,531464,535940,557532,582024,573304,562433,546069
2017-05-28,509072,485645,471978,463801,466932,471866,475838,478358,494712,505181,509684,508088,506144,508709,508069,508556,512672,525920,533860,555033,576510,566329,550045,529397
2017-05-29,490865,469670,454799,450868,456365,463443,479913,508158,549781,578616,589817,584928,568506,584432,586423,583371,590031,594008,584345,591193,602233,585525,562940,538808
2017-05-30,500366,476885,460819,453366,457048,467762,486210,516137,558393,583493,597640,590883,578367,598402,600525,600091,604171,603987,594981,608486,611976,586069,561760,535198
2017-05-31,492451,466697,451409,443584,444650,451766,484896,525026,565559,591234,608060,600689,586427,605006,609093,606960,607355,612377,612739,614763,617013,594251,567953,539635
2017-06-01,495177,470135,453611,447041,448123,457796,489313,530286,575501,600171,611581,607789,596304,608088,605735,602915,601057,602822,592414,606481,610735,588168,561492,538376
2017-06-02,494503,473000,459360,454112,454724,461227,485755,519906,556941,580353,586424,580034,565708,582552,582883,585342,589180,587853,577965,588754,605606,588803,568989,543746
2017-06-03,504048,474427,460455,451751,453670,459934,479217,499937,529165,552921,563515,560878,548227,554185,552687,554164,553584,556414,557969,571144,585437,572574,554579,533284
2017-06-04,492514,467098,452516,445366,452294,459291,474758,487693,503360,516817,521310,519611,517730,519324,518787,521113,531026,546052,552757,568582,590086,576093,556827,530249
2017-06-05,491220,464125,448356,440480,444818,453290,480987,517210,556943,581722,591564,587931,575663,593697,595962,593391,595854,596579,593999,601414,607303,583901,561207,534239
2017-06-06,494293,467273,449518,440515,442019,447780,471852,498856,525909,546887,555067,557989,550717,563546,563436,553094,558390,568379,577385,582727,589540,569960,552587,524279
2017-06-07,484883,464602,439080,433845,437264,440734,478913,515518,551588,573692,580046,582733,563157,576849,578646,573997,575738,571507,573248,577239,589721,574782,549204,523433
2017-06-08,484454,461981,448866,439493,440349,448721,480273,515178,551758,572703,573894,569760,554114,570234,571720,572408,572485,578758,577027,585444,598933,581466,558610,532382
2017-06-09,490479,468143,446367,438281,440756,450533,482512,518676,563135,579529,584473,583761,568983,582501,584064,583203,587028,590260,586991,592105,601069,583937,564676,545371
2017-06-10,507163,474306,454575,442788,441947,451617,476570,502958,540884,559263,574170,576604,568623,574175,572556,567089,566529,575933,584304,593689,597855,578553,556841,534768
2017-06-11,494928,468539,449928,439202,438964,445139,466093,487023,510436,524388,531381,537485,542464,538741,541612,544942,545120,552536,561827,573091,585817,566912,543034,517471
2017-06-12,477075,454015,439929,431868,433177,442100,475576,514993,556839,582247,590530,585645,572335,586267,579657,572626,572566,572778,567790,577557,593379,579524,556319,531304
2017-06-13,485584,461277,447109,439941,438386,448737,477908,513474,549255,573892,581973,577419,561351,574089,579608,580123,576850,580342,575871,587206,601558,583119,557200,533103
2017-06-14,490807,466530,451411,443738,445514,452622,478158,511457,550550,572425,580045,577448,561678,574857,578242,579685,586459,590427,582983,588560,602654,583746,556091,534368
2017-06-15,495799,469253,451693,443561,443970,451761,481137,518632,556956,580463,589083,585807,574969,594039,598456,600326,595918,598011,589081,594951,604776,587473,558417,534529
2017-06-16,495602,471309,453017,445476,444684,453201,484936,522949,566214,593992,608957,608139,597463,613583,615453,614267,615529,617144,607938,609650,622413,597235,570636,547058
2017-06-17,505150,477511,459138,449791,451044,459400,483650,509574,541759,562834,576494,574823,566669,574640,575749,574031,579488,586455,587170,595466,608160,588074,563850,541742
2017-06-18,502623,475811,457371,448196,449183,455438,474043,489686,503842,526107,536397,537419,540995,547398,549076,551802,556219,566476,576239,587443,601560,585201,556316,527101
2017-06-19,487058,462831,448277,442164,443952,452619,483160,521277,571865,605975,622517,622008,610497,630898,631190,634343,637352,634232,625841,626845,629617,604808,570985,540138
2017-06-20,499812,471491,454247,446361,447053,456267,489148,536312,585347,620855,638135,631837,617937,630785,627371,623720,618784,614462,608878,610986,610277,585789,557190,530463
2017-06-21,488354,463754,446586,438246,442329,451013,481477,521966,565509,594053,607956,611026,599441,621770,622768,622243,619432,617890,611698,617442,622384,599294,569542,542535
2017-06-22,498425,468766,451223,442915,443100,451947,484270,526051,574872,600705,610701,608916,600307,617758,619126,620963,623360,622848,615945,622365,630358,605786,575379,546836
2017-06-23,502325,472127,453300,442648,444239,453460,486358,531466,579236,614099,630188,629509,615819,626501,629189,627744,621181,619747,613625,621335,628631,602054,575989,550876
2017-06-24,510036,483887,461697,450624,449938,456808,479553,506234,544552,569979,585419,593460,581702,588291,582665,576293,577234,581189,586790,597323,611174,595050,573050,550096
2017-06-25,508737,482709,461918,450410,446258,450514,472868,493726,517203,537104,552285,555134,557958,559568,552751,551502,557381,571690,583369,595289,604722,583551,557539,534015
